station_code,tier_cm,started_at,ended_at,duration_minutes,n_readings,peak_depth_cm,n_excursions_merged,year
FL.CTC.06,5.0,2021-07-30 15:50:00,2021-07-30 16:10:00,25,5,6.9,1,2021
FL.BKM.02,5.0,2021-07-30 16:05:00,2021-07-30 16:10:00,10,2,5.6,1,2021
FL.SLG.03,5.0,2021-07-30 17:45:00,2021-07-30 17:55:00,15,3,6.5,1,2021
FL.DDG.01,5.0,2021-07-31 15:30:00,2021-07-31 15:40:00,15,3,5.3,1,2021
FL.BNA.04,5.0,2021-08-02 10:25:00,2021-08-02 10:30:00,10,2,10.8,1,2021
FL.CTC.06,5.0,2021-08-02 18:10:00,2021-08-02 18:15:00,10,2,5.7,1,2021
FL.DDG.01,5.0,2021-08-02 18:25:00,2021-08-02 18:30:00,10,2,5.2,1,2021
FL.WTN.01,5.0,2021-08-05 10:05:00,2021-08-05 10:20:00,20,4,8.7,1,2021
FL.CTC.06,5.0,2021-08-05 17:15:00,2021-08-05 17:20:00,10,2,5.9,1,2021
FL.CTC.06,5.0,2021-08-06 14:50:00,2021-08-06 15:00:00,15,3,5.8,1,2021
FL.CTC.06,5.0,2021-08-07 16:30:00,2021-08-07 17:05:00,40,7,6.3,2,2021
FL.CTC.06,5.0,2021-08-11 17:15:00,2021-08-11 18:10:00,60,11,6.2,2,2021
FL.SLG.03,5.0,2021-08-11 23:15:00,2021-08-12 00:10:00,60,12,21.5,1,2021
FL.BKP.02,5.0,2021-08-11 23:30:00,2021-08-12 00:20:00,55,11,16.0,1,2021
FL.DDG.01,5.0,2021-08-11 23:30:00,2021-08-12 01:10:00,105,19,18.4,2,2021
FL.RTW.09,5.0,2021-08-11 23:40:00,2021-08-12 01:20:00,105,15,20.8,2,2021
FL.STN.04,5.0,2021-08-11 23:40:00,2021-08-11 23:55:00,20,4,9.8,1,2021
FL.WTN.01,5.0,2021-08-11 23:40:00,2021-08-12 00:10:00,35,7,8.1,1,2021
FL.STN.01,5.0,2021-08-12 00:25:00,2021-08-12 00:55:00,35,7,9.2,1,2021
FL.JTG.01,5.0,2021-08-12 00:30:00,2021-08-12 00:40:00,15,3,5.9,1,2021
FL.PTW.01,5.0,2021-08-12 00:35:00,2021-08-12 00:40:00,10,2,8.6,1,2021
FL.PTW.02,5.0,2021-08-12 00:35:00,2021-08-12 00:50:00,20,4,11.1,1,2021
FL.RTW.08,5.0,2021-08-12 00:40:00,2021-08-12 00:50:00,15,3,7.4,1,2021
FL.RTW.04,5.0,2021-08-12 00:45:00,2021-08-12 01:05:00,25,5,7.1,1,2021
FL.RTW.05,5.0,2021-08-12 00:45:00,2021-08-12 00:55:00,15,3,8.9,1,2021
FL.DDG.01,5.0,2021-08-12 20:05:00,2021-08-12 20:35:00,35,7,5.2,1,2021
FL.STN.01,5.0,2021-08-12 20:05:00,2021-08-12 20:20:00,20,4,6.5,1,2021
FL.BKM.02,5.0,2021-08-12 20:20:00,2021-08-12 20:30:00,15,3,6.2,1,2021
FL.CTC.06,5.0,2021-08-12 20:30:00,2021-08-12 20:35:00,10,2,5.3,1,2021
FL.DDG.01,5.0,2021-08-13 18:10:00,2021-08-13 18:55:00,50,10,15.7,1,2021
FL.RTW.09,5.0,2021-08-13 18:25:00,2021-08-13 18:50:00,30,6,9.9,1,2021
FL.DDG.02,5.0,2021-08-13 18:30:00,2021-08-13 18:45:00,20,4,7.3,1,2021
FL.CTC.05,5.0,2021-08-13 19:10:00,2021-08-13 22:20:00,195,27,9.4,6,2021
FL.CTC.06,5.0,2021-08-14 18:20:00,2021-08-14 18:40:00,25,5,7.1,1,2021
FL.DDG.01,5.0,2021-08-14 18:45:00,2021-08-14 18:50:00,10,2,5.2,1,2021
FL.BKM.02,5.0,2021-08-14 18:55:00,2021-08-14 19:05:00,15,3,6.5,1,2021
FL.SPW.02,5.0,2021-08-15 15:35:00,2021-08-16 10:20:00,1130,219,5.1,8,2021
FL.CTC.06,5.0,2021-08-17 16:45:00,2021-08-17 16:55:00,15,3,6.1,1,2021
FL.PWT.02,5.0,2021-08-21 05:05:00,2021-08-21 09:05:00,245,46,26.4,3,2021
FL.BKM.02,5.0,2021-08-21 05:25:00,2021-08-21 09:05:00,225,44,26.9,2,2021
FL.DDG.01,5.0,2021-08-21 05:25:00,2021-08-21 07:35:00,135,27,5.3,1,2021
FL.CTC.06,5.0,2021-08-21 05:40:00,2021-08-21 06:40:00,65,10,5.5,2,2021
FL.BKP.02,5.0,2021-08-21 05:50:00,2021-08-21 07:55:00,130,25,16.9,2,2021
FL.BKM.01,5.0,2021-08-21 05:55:00,2021-08-21 09:40:00,230,46,37.9,1,2021
FL.WTL.02,5.0,2021-08-21 06:10:00,2021-08-21 10:00:00,235,46,16.5,2,2021
FL.SMI.01,5.0,2021-08-21 06:20:00,2021-08-21 06:25:00,10,2,11.1,1,2021
FL.BNA.04,5.0,2021-08-21 06:50:00,2021-08-21 07:40:00,55,11,18.1,1,2021
FL.SLG.01,5.0,2021-08-21 07:05:00,2021-08-21 07:50:00,50,10,13.5,1,2021
FL.BNA.01,5.0,2021-08-21 07:10:00,2021-08-21 07:20:00,15,3,7.4,1,2021
FL.SLG.03,5.0,2021-08-21 07:20:00,2021-08-21 07:40:00,25,5,12.3,1,2021
FL.PWT.02,5.0,2021-08-22 08:15:00,2021-08-22 09:00:00,50,10,17.1,1,2021
FL.DDG.01,5.0,2021-08-25 21:45:00,2021-08-25 22:15:00,35,6,5.2,2,2021
FL.CTC.06,5.0,2021-08-26 15:35:00,2021-08-26 15:50:00,20,4,5.5,1,2021
FL.LSI.04,5.0,2021-08-26 15:35:00,2021-08-26 16:15:00,45,9,15.1,1,2021
FL.SMI.01,5.0,2021-08-26 16:00:00,2021-08-26 16:30:00,35,7,22.5,1,2021
FL.DDG.01,5.0,2021-08-26 19:30:00,2021-08-26 20:00:00,35,5,5.4,2,2021
FL.DDG.01,5.0,2021-08-27 04:30:00,2021-08-27 04:35:00,10,2,5.3,1,2021
FL.DDG.01,5.0,2021-08-27 11:05:00,2021-08-27 15:25:00,265,53,27.8,1,2021
FL.BKM.02,5.0,2021-08-27 11:50:00,2021-08-27 12:00:00,15,3,6.0,1,2021
FL.DST.06,5.0,2021-08-27 12:15:00,2021-08-27 13:00:00,50,10,14.5,1,2021
FL.PPS.01,5.0,2021-08-27 12:15:00,2021-08-27 12:35:00,25,5,13.9,1,2021
FL.RTW.09,5.0,2021-08-27 12:20:00,2021-08-27 12:50:00,35,7,10.7,1,2021
FL.DDG.02,5.0,2021-08-27 12:30:00,2021-08-27 14:35:00,130,26,27.5,1,2021
FL.DDG.06,5.0,2021-08-27 12:30:00,2021-08-27 13:40:00,75,15,19.8,1,2021
FL.CTC.06,5.0,2021-08-27 12:40:00,2021-08-27 13:20:00,45,8,5.5,2,2021
FL.WTL.02,5.0,2021-08-27 12:50:00,2021-08-27 17:25:00,280,46,12.3,4,2021
FL.LSI.03,5.0,2021-08-27 12:55:00,2021-08-27 14:25:00,95,19,17.4,1,2021
FL.BKM.02,5.0,2021-08-27 13:05:00,2021-08-27 13:10:00,10,2,6.2,1,2021
FL.LSI.04,5.0,2021-08-27 13:05:00,2021-08-27 14:15:00,75,15,15.8,1,2021
FL.LSI.05,5.0,2021-08-27 13:25:00,2021-08-27 14:00:00,40,8,8.6,1,2021
FL.SMI.01,5.0,2021-08-27 13:25:00,2021-08-27 13:55:00,35,7,25.1,1,2021
FL.BKP.02,5.0,2021-08-27 14:05:00,2021-08-27 15:45:00,105,21,18.0,1,2021
FL.BKP.02,5.0,2021-08-27 23:30:00,2021-08-28 00:25:00,60,12,20.8,1,2021
FL.BKM.01,5.0,2021-08-27 23:35:00,2021-08-28 00:05:00,35,7,11.1,1,2021
FL.DDG.01,5.0,2021-08-28 00:00:00,2021-08-28 01:35:00,100,20,5.3,1,2021
FL.WTL.02,5.0,2021-08-28 00:55:00,2021-08-28 01:30:00,40,4,7.3,2,2021
FL.BKP.02,5.0,2021-08-28 04:00:00,2021-08-28 13:40:00,585,117,10.0,1,2021
FL.BKN.01,5.0,2021-08-28 10:55:00,2021-08-28 11:45:00,55,11,13.9,1,2021
FL.DST.06,5.0,2021-08-28 11:10:00,2021-08-28 12:15:00,70,14,19.8,1,2021
FL.DST.07,5.0,2021-08-28 11:15:00,2021-08-28 11:25:00,15,3,7.7,1,2021
FL.DDG.01,5.0,2021-08-28 11:20:00,2021-08-28 12:10:00,55,8,5.4,2,2021
FL.BSU.01,5.0,2021-08-28 11:25:00,2021-08-28 12:10:00,50,10,9.3,1,2021
FL.CTC.04,5.0,2021-08-28 11:25:00,2021-08-28 13:00:00,100,20,30.2,1,2021
FL.CTC.06,5.0,2021-08-28 11:35:00,2021-08-28 11:40:00,10,2,5.4,1,2021
FL.DDG.01,5.0,2021-08-28 13:30:00,2021-08-28 14:20:00,55,7,5.3,2,2021
FL.BBN.01,5.0,2021-08-30 09:40:00,2021-08-30 09:45:00,10,2,11.9,1,2021
FL.PWT.02,5.0,2021-08-31 13:15:00,2021-08-31 13:45:00,35,7,9.6,1,2021
FL.DDG.01,5.0,2021-08-31 20:50:00,2021-08-31 22:20:00,95,13,21.1,2,2021
FL.DST.07,5.0,2021-08-31 20:50:00,2021-08-31 22:10:00,85,17,18.9,1,2021
FL.DDG.02,5.0,2021-08-31 20:55:00,2021-08-31 23:50:00,180,36,29.4,1,2021
FL.DDG.06,5.0,2021-08-31 21:00:00,2021-09-01 01:00:00,245,49,41.7,1,2021
FL.DST.06,5.0,2021-08-31 21:00:00,2021-08-31 22:40:00,105,21,20.4,1,2021
FL.PYT.05,5.0,2021-08-31 21:05:00,2021-09-01 00:05:00,185,37,23.3,1,2021
FL.PYT.02,5.0,2021-08-31 21:10:00,2021-08-31 21:15:00,10,2,6.9,1,2021
FL.PYT.03,5.0,2021-08-31 21:15:00,2021-08-31 22:50:00,100,20,11.6,1,2021
FL.PYT.04,5.0,2021-08-31 21:15:00,2021-08-31 22:50:00,100,20,17.1,1,2021
FL.PYT.06,5.0,2021-08-31 21:15:00,2021-08-31 23:25:00,135,27,21.1,1,2021
FL.PYT.07,5.0,2021-08-31 21:15:00,2021-08-31 21:25:00,15,3,7.3,1,2021
FL.BKM.02,5.0,2021-08-31 21:20:00,2021-08-31 21:55:00,40,8,8.6,1,2021
FL.BSU.01,5.0,2021-08-31 21:25:00,2021-08-31 23:10:00,110,22,9.5,1,2021
FL.DDG.07,5.0,2021-08-31 21:30:00,2021-09-01 00:30:00,185,37,43.5,1,2021
FL.DST.02,5.0,2021-08-31 21:30:00,2021-08-31 22:15:00,50,10,13.9,1,2021
FL.CTC.01,5.0,2021-08-31 21:40:00,2021-09-01 00:55:00,200,40,21.8,1,2021
FL.PYT.01,5.0,2021-08-31 21:40:00,2021-08-31 23:10:00,95,19,17.0,1,2021
FL.CTC.07,5.0,2021-08-31 22:00:00,2021-08-31 22:55:00,60,12,15.3,1,2021
FL.SLG.01,5.0,2021-08-31 22:10:00,2021-08-31 23:25:00,80,16,10.9,1,2021
FL.BKP.02,5.0,2021-08-31 22:15:00,2021-08-31 23:35:00,85,17,17.8,1,2021
FL.BKM.01,5.0,2021-08-31 22:25:00,2021-08-31 22:55:00,35,7,13.0,1,2021
FL.WTL.01,5.0,2021-08-31 22:45:00,2021-09-01 00:15:00,95,19,9.6,1,2021
FL.WTL.03,5.0,2021-08-31 23:10:00,2021-09-01 02:15:00,190,38,7.4,1,2021
FL.DDG.01,5.0,2021-09-01 17:00:00,2021-09-01 17:05:00,10,2,12.4,1,2021
FL.DDG.02,5.0,2021-09-01 17:05:00,2021-09-01 17:15:00,15,3,8.5,1,2021
FL.DDG.06,5.0,2021-09-01 17:10:00,2021-09-01 17:20:00,15,3,8.5,1,2021
FL.WTL.02,5.0,2021-09-01 18:00:00,2021-09-01 18:20:00,25,5,5.9,1,2021
FL.BNA.03,5.0,2021-09-01 20:30:00,2021-09-01 21:20:00,55,11,11.2,1,2021
FL.BKM.02,5.0,2021-09-04 16:50:00,2021-09-04 17:00:00,15,3,6.6,1,2021
FL.LSI.02,5.0,2021-09-04 17:50:00,2021-09-04 17:55:00,10,2,9.1,1,2021
FL.BKM.02,5.0,2021-09-04 18:05:00,2021-09-04 18:20:00,20,4,6.5,1,2021
FL.DDG.01,5.0,2021-09-04 18:30:00,2021-09-04 18:40:00,15,3,14.2,1,2021
FL.DDG.02,5.0,2021-09-04 18:30:00,2021-09-04 18:40:00,15,3,8.4,1,2021
FL.BKM.01,5.0,2021-09-04 18:35:00,2021-09-04 18:50:00,20,4,9.9,1,2021
FL.DDG.06,5.0,2021-09-04 18:35:00,2021-09-04 18:45:00,15,3,7.9,1,2021
FL.WTL.02,5.0,2021-09-04 18:40:00,2021-09-04 19:15:00,40,8,6.5,1,2021
FL.BNA.03,5.0,2021-09-04 19:30:00,2021-09-04 20:20:00,55,11,11.4,1,2021
FL.PWT.02,5.0,2021-09-04 20:00:00,2021-09-04 20:10:00,15,3,7.8,1,2021
FL.BNA.03,5.0,2021-09-05 11:30:00,2021-09-05 12:30:00,65,13,9.5,1,2021
FL.BNA.03,5.0,2021-09-06 18:35:00,2021-09-06 19:25:00,55,11,8.9,1,2021
FL.BNA.03,5.0,2021-09-07 11:15:00,2021-09-07 12:10:00,60,12,8.6,1,2021
FL.BNA.03,5.0,2021-09-08 02:10:00,2021-09-08 03:00:00,55,11,11.7,1,2021
FL.PWT.02,5.0,2021-09-08 02:25:00,2021-09-08 03:05:00,45,9,13.5,1,2021
FL.BNA.04,5.0,2021-09-08 02:35:00,2021-09-08 03:10:00,40,8,20.1,1,2021
FL.BNA.01,5.0,2021-09-08 02:40:00,2021-09-08 03:10:00,35,7,13.2,1,2021
FL.STN.03,5.0,2021-09-08 02:40:00,2021-09-08 03:05:00,30,6,11.6,1,2021
FL.STN.04,5.0,2021-09-08 02:40:00,2021-09-08 02:50:00,15,3,10.1,1,2021
FL.STN.02,5.0,2021-09-08 02:45:00,2021-09-08 02:55:00,15,3,8.2,1,2021
FL.BBN.01,5.0,2021-09-08 03:00:00,2021-09-08 03:45:00,50,10,17.2,1,2021
FL.BBN.02,5.0,2021-09-08 03:00:00,2021-09-08 03:40:00,45,9,11.2,1,2021
FL.PWT.02,5.0,2021-09-08 05:25:00,2021-09-08 05:40:00,20,4,8.6,1,2021
FL.LSI.04,5.0,2021-09-08 15:30:00,2021-09-08 15:55:00,30,6,10.6,1,2021
FL.PYT.07,5.0,2021-09-08 15:50:00,2021-09-08 15:55:00,10,2,6.7,1,2021
FL.KTY.05,5.0,2021-09-08 16:05:00,2021-09-08 17:10:00,70,14,14.8,1,2021
FL.KTY.01,5.0,2021-09-08 16:15:00,2021-09-08 16:30:00,20,4,8.6,1,2021
FL.KTY.03,5.0,2021-09-08 16:20:00,2021-09-08 16:40:00,25,4,6.5,2,2021
FL.BNA.03,5.0,2021-09-09 07:55:00,2021-09-09 08:45:00,55,11,9.7,1,2021
FL.STN.03,5.0,2021-09-09 10:35:00,2021-09-09 11:35:00,65,13,19.8,1,2021
FL.BNA.03,5.0,2021-09-09 10:55:00,2021-09-09 11:05:00,15,3,8.2,1,2021
FL.BNA.03,5.0,2021-09-16 03:55:00,2021-09-16 04:40:00,50,10,12.0,1,2021
FL.STN.03,5.0,2021-09-16 04:10:00,2021-09-16 04:30:00,25,5,9.4,1,2021
FL.STN.04,5.0,2021-09-16 04:20:00,2021-09-16 04:45:00,30,6,14.6,1,2021
FL.BNA.03,5.0,2021-09-16 07:20:00,2021-09-16 08:05:00,50,10,9.5,1,2021
FL.PWT.02,5.0,2021-09-16 07:40:00,2021-09-16 09:20:00,105,21,17.2,1,2021
FL.BNA.03,5.0,2021-09-19 15:10:00,2021-09-19 15:45:00,40,8,13.2,1,2021
FL.LSI.04,5.0,2021-09-19 15:20:00,2021-09-19 17:25:00,130,26,23.0,1,2021
FL.LSI.03,5.0,2021-09-19 15:25:00,2021-09-19 17:25:00,125,25,33.2,1,2021
FL.LSI.05,5.0,2021-09-19 15:25:00,2021-09-19 17:35:00,135,27,15.5,1,2021
FL.BNA.04,5.0,2021-09-19 15:30:00,2021-09-19 15:40:00,15,3,6.7,1,2021
FL.PTW.04,5.0,2021-09-19 15:30:00,2021-09-19 16:30:00,65,13,10.8,1,2021
FL.STN.01,5.0,2021-09-19 15:35:00,2021-09-19 19:30:00,240,48,45.4,1,2021
FL.STN.02,5.0,2021-09-19 15:35:00,2021-09-19 19:15:00,225,45,42.8,1,2021
FL.STN.03,5.0,2021-09-19 15:35:00,2021-09-19 19:30:00,240,48,44.2,1,2021
FL.STN.04,5.0,2021-09-19 15:40:00,2021-09-19 17:45:00,130,26,30.0,1,2021
FL.BBN.01,5.0,2021-09-19 15:50:00,2021-09-19 16:50:00,65,13,22.5,1,2021
FL.BBN.02,5.0,2021-09-19 15:50:00,2021-09-19 16:35:00,50,10,13.6,1,2021
FL.PPS.01,5.0,2021-09-19 15:50:00,2021-09-19 16:25:00,40,8,15.6,1,2021
FL.KSN.01,5.0,2021-09-19 15:55:00,2021-09-19 16:15:00,25,5,9.6,1,2021
FL.RTW.09,5.0,2021-09-19 15:55:00,2021-09-19 16:45:00,55,11,16.0,1,2021
FL.RTW.10,5.0,2021-09-19 15:55:00,2021-09-19 16:30:00,40,8,25.7,1,2021
FL.SPW.02,5.0,2021-09-19 15:55:00,2021-09-19 16:30:00,40,8,12.1,1,2021
FL.RTW.05,5.0,2021-09-19 16:00:00,2021-09-19 16:35:00,40,8,18.1,1,2021
FL.BKN.01,5.0,2021-09-19 16:05:00,2021-09-19 16:25:00,25,5,8.9,1,2021
FL.BRK.01,5.0,2021-09-19 16:05:00,2021-09-19 16:40:00,40,8,19.7,1,2021
FL.JTG.01,5.0,2021-09-19 16:05:00,2021-09-19 16:30:00,30,6,8.2,1,2021
FL.KTY.03,5.0,2021-09-19 16:20:00,2021-09-19 16:25:00,10,2,5.8,1,2021
FL.KTY.05,5.0,2021-09-19 16:25:00,2021-09-19 16:35:00,15,3,6.1,1,2021
FL.BBN.02,5.0,2021-09-20 13:35:00,2021-09-20 13:40:00,10,2,8.0,1,2021
FL.BNA.03,5.0,2021-09-20 18:05:00,2021-09-20 18:55:00,55,11,10.4,1,2021
FL.JTG.01,5.0,2021-09-20 19:20:00,2021-09-20 19:25:00,10,2,5.5,1,2021
FL.BBN.01,5.0,2021-09-20 19:50:00,2021-09-20 20:15:00,30,6,11.1,1,2021
FL.BKE.01,5.0,2021-09-20 19:50:00,2021-09-20 21:00:00,75,15,18.6,1,2021
FL.SMI.01,5.0,2021-09-20 20:30:00,2021-09-20 22:40:00,135,27,34.7,1,2021
FL.DDG.01,5.0,2021-09-20 22:20:00,2021-09-20 22:35:00,20,4,5.0,1,2021
FL.BNA.03,5.0,2021-09-20 23:00:00,2021-09-20 23:10:00,15,3,6.3,1,2021
FL.SMI.01,5.0,2021-09-21 00:30:00,2021-09-21 01:10:00,45,9,18.5,1,2021
FL.DDG.01,5.0,2021-09-21 01:40:00,2021-09-21 01:45:00,10,2,5.0,1,2021
FL.BNA.03,5.0,2021-09-21 22:30:00,2021-09-21 23:15:00,50,10,12.3,1,2021
FL.BNA.04,5.0,2021-09-21 22:45:00,2021-09-21 23:00:00,20,4,11.2,1,2021
FL.CTC.06,5.0,2021-09-21 22:55:00,2021-09-21 23:05:00,15,3,5.5,1,2021
FL.BBN.01,5.0,2021-09-22 18:10:00,2021-09-22 18:25:00,20,4,10.9,1,2021
FL.LSI.06,5.0,2021-09-28 10:10:00,2021-09-28 10:20:00,15,3,11.3,1,2021
FL.CTC.07,5.0,2021-09-28 11:55:00,2021-09-28 12:00:00,10,2,11.5,1,2021
FL.MBR.01,5.0,2021-09-29 12:30:00,2021-09-29 12:40:00,15,3,13.2,1,2021
FL.CTC.02,5.0,2021-09-30 12:55:00,2021-09-30 13:50:00,60,12,13.5,1,2021
FL.WTN.01,5.0,2021-09-30 13:55:00,2021-09-30 14:35:00,45,9,9.4,1,2021
FL.BKM.01,5.0,2021-09-30 14:00:00,2021-09-30 14:50:00,55,11,20.5,1,2021
FL.HKG.01,5.0,2021-09-30 14:00:00,2021-09-30 14:10:00,15,3,8.0,1,2021
FL.DDG.01,5.0,2021-09-30 14:05:00,2021-09-30 14:30:00,30,6,14.1,1,2021
FL.SPW.02,5.0,2021-09-30 14:05:00,2021-09-30 14:20:00,20,4,7.6,1,2021
FL.BRK.01,5.0,2021-09-30 14:10:00,2021-09-30 14:20:00,15,3,8.5,1,2021
FL.RTW.09,5.0,2021-09-30 14:10:00,2021-09-30 14:15:00,10,2,5.5,1,2021
FL.SPW.01,5.0,2021-09-30 14:10:00,2021-09-30 14:15:00,10,2,6.5,1,2021
FL.BKE.01,5.0,2021-09-30 14:50:00,2021-09-30 15:15:00,30,6,9.9,1,2021
FL.STN.04,5.0,2021-09-30 16:20:00,2021-09-30 16:25:00,10,2,5.6,1,2021
FL.CTC.06,5.0,2021-10-01 12:40:00,2021-10-01 13:45:00,70,10,5.8,3,2021
FL.CTC.07,5.0,2021-10-01 13:45:00,2021-10-01 13:50:00,10,2,7.5,1,2021
FL.DDG.04,5.0,2021-10-01 14:00:00,2021-10-01 14:05:00,10,2,6.3,1,2021
FL.DDG.01,5.0,2021-10-02 14:00:00,2021-10-02 15:50:00,115,23,28.9,1,2021
FL.DDG.02,5.0,2021-10-02 14:10:00,2021-10-02 16:35:00,150,30,30.9,1,2021
FL.WTL.02,5.0,2021-10-02 14:25:00,2021-10-02 14:45:00,25,5,9.5,1,2021
FL.BKM.02,5.0,2021-10-02 14:30:00,2021-10-02 16:15:00,110,22,23.9,1,2021
FL.DDG.06,5.0,2021-10-02 14:30:00,2021-10-02 17:05:00,160,32,35.5,1,2021
FL.RTW.02,5.0,2021-10-02 14:30:00,2021-10-02 15:35:00,70,14,8.8,1,2021
FL.BKM.01,5.0,2021-10-02 14:35:00,2021-10-02 16:00:00,90,18,22.3,1,2021
FL.CTC.06,5.0,2021-10-02 14:40:00,2021-10-02 14:55:00,20,4,5.6,1,2021
FL.DDG.05,5.0,2021-10-02 14:45:00,2021-10-02 15:45:00,65,13,16.1,1,2021
FL.CTC.02,5.0,2021-10-02 14:50:00,2021-10-02 15:05:00,20,4,6.5,1,2021
FL.RTW.08,5.0,2021-10-02 14:55:00,2021-10-02 15:05:00,15,3,7.0,1,2021
FL.RTW.09,5.0,2021-10-02 14:55:00,2021-10-02 15:00:00,10,2,7.0,1,2021
FL.HKG.01,5.0,2021-10-02 15:00:00,2021-10-02 17:45:00,170,29,12.9,2,2021
FL.SLG.02,5.0,2021-10-02 15:00:00,2021-10-02 16:05:00,70,14,18.7,1,2021
FL.SLG.03,5.0,2021-10-02 15:00:00,2021-10-02 15:55:00,60,12,21.4,1,2021
FL.DDG.03,5.0,2021-10-02 15:05:00,2021-10-02 15:10:00,10,2,5.2,1,2021
FL.WTL.01,5.0,2021-10-02 15:10:00,2021-10-02 15:55:00,50,10,6.5,1,2021
FL.BKP.02,5.0,2021-10-02 15:15:00,2021-10-02 16:35:00,85,17,25.6,1,2021
FL.SMI.01,5.0,2021-10-02 15:20:00,2021-10-02 16:05:00,50,10,26.7,1,2021
FL.SLG.01,5.0,2021-10-02 15:30:00,2021-10-02 15:45:00,20,4,7.7,1,2021
FL.BNA.04,5.0,2021-10-02 16:25:00,2021-10-02 16:30:00,10,2,5.0,1,2021
FL.LSI.05,5.0,2021-10-03 16:35:00,2021-10-03 17:20:00,50,10,9.4,1,2021
FL.CTC.06,5.0,2021-10-03 20:45:00,2021-10-03 21:05:00,25,5,5.4,1,2021
FL.LSI.02,5.0,2021-10-03 20:55:00,2021-10-03 21:50:00,60,12,13.9,1,2021
FL.LSI.06,5.0,2021-10-03 21:05:00,2021-10-03 21:25:00,25,5,5.9,1,2021
FL.CTC.04,5.0,2021-10-03 21:10:00,2021-10-03 21:20:00,15,3,11.9,1,2021
FL.BBN.01,5.0,2021-10-03 21:40:00,2021-10-03 22:15:00,40,8,17.8,1,2021
FL.BKE.01,5.0,2021-10-03 21:55:00,2021-10-03 22:30:00,40,8,11.3,1,2021
FL.CTC.06,5.0,2021-10-04 15:35:00,2021-10-04 15:45:00,15,3,5.5,1,2021
FL.DDG.01,5.0,2021-10-04 16:20:00,2021-10-04 16:40:00,25,4,5.2,2,2021
FL.SLG.03,5.0,2021-10-04 21:25:00,2021-10-04 21:30:00,10,2,5.8,1,2021
FL.DDG.01,5.0,2021-10-05 21:55:00,2021-10-05 22:00:00,10,2,5.2,1,2021
FL.BNA.03,5.0,2021-10-05 22:15:00,2021-10-06 00:05:00,115,16,9.7,2,2021
FL.DDG.01,5.0,2021-10-06 01:25:00,2021-10-06 01:45:00,25,4,5.1,2,2021
FL.SMI.01,5.0,2021-10-06 16:35:00,2021-10-06 16:55:00,25,5,22.2,1,2021
FL.DDG.01,5.0,2021-10-06 17:40:00,2021-10-06 17:45:00,10,2,5.1,1,2021
FL.BBN.01,5.0,2021-10-07 14:20:00,2021-10-07 15:00:00,45,9,19.6,1,2021
FL.JTG.01,5.0,2021-10-07 14:20:00,2021-10-07 14:25:00,10,2,7.2,1,2021
FL.BBN.02,5.0,2021-10-07 14:30:00,2021-10-07 14:45:00,20,4,8.6,1,2021
FL.CTC.02,5.0,2021-10-08 14:30:00,2021-10-08 14:50:00,25,5,7.2,1,2021
FL.CTC.06,5.0,2021-10-08 14:30:00,2021-10-08 14:50:00,25,5,6.1,1,2021
FL.BKM.01,5.0,2021-10-08 14:45:00,2021-10-08 15:15:00,35,7,10.6,1,2021
FL.CTC.06,5.0,2021-10-09 11:45:00,2021-10-09 12:15:00,35,7,6.6,1,2021
FL.CTC.02,5.0,2021-10-12 11:55:00,2021-10-12 12:15:00,25,5,6.5,1,2021
FL.CTC.06,5.0,2021-10-14 15:50:00,2021-10-14 17:05:00,80,16,6.5,1,2021
FL.LSI.02,5.0,2021-10-14 15:55:00,2021-10-14 17:50:00,120,24,21.5,1,2021
FL.CTC.04,5.0,2021-10-14 16:05:00,2021-10-14 18:40:00,160,32,36.9,1,2021
FL.LSI.06,5.0,2021-10-14 16:05:00,2021-10-14 17:45:00,105,21,12.7,1,2021
FL.CTC.02,5.0,2021-10-14 16:10:00,2021-10-14 17:15:00,70,12,8.2,2,2021
FL.CTC.07,5.0,2021-10-14 16:15:00,2021-10-14 21:50:00,340,68,44.5,1,2021
FL.BKM.02,5.0,2021-10-14 16:20:00,2021-10-14 17:55:00,100,18,10.2,2,2021
FL.CTC.01,5.0,2021-10-14 16:30:00,2021-10-14 20:40:00,255,51,31.0,1,2021
FL.LSI.04,5.0,2021-10-14 16:35:00,2021-10-14 17:00:00,30,6,9.3,1,2021
FL.BKM.01,5.0,2021-10-14 16:40:00,2021-10-14 17:40:00,65,13,15.1,1,2021
FL.LSI.05,5.0,2021-10-14 16:40:00,2021-10-14 17:25:00,50,9,6.5,2,2021
FL.BNA.03,5.0,2021-10-14 16:50:00,2021-10-14 17:45:00,60,12,10.7,1,2021
FL.BSU.01,5.0,2021-10-14 16:55:00,2021-10-14 17:30:00,40,8,8.7,1,2021
FL.LSI.03,5.0,2021-10-14 16:55:00,2021-10-14 17:10:00,20,4,6.0,1,2021
FL.CTC.03,5.0,2021-10-14 17:00:00,2021-10-14 17:25:00,30,6,11.6,1,2021
FL.WTL.02,5.0,2021-10-14 17:05:00,2021-10-14 17:20:00,20,4,6.5,1,2021
FL.BNA.03,5.0,2021-10-14 20:00:00,2021-10-14 20:15:00,20,4,10.2,1,2021
FL.CTC.04,5.0,2021-10-14 20:05:00,2021-10-14 21:25:00,85,17,16.1,1,2021
FL.RTW.09,5.0,2021-10-14 20:10:00,2021-10-14 20:30:00,25,5,9.8,1,2021
