station_code,started_at,ended_at,n_readings,peak_depth_cm,tier_cm
FL.BKM.01,2020-06-20 17:30:00,2020-06-20 17:30:00,1,5.0,5.0
FL.BKM.01,2020-06-20 17:45:00,2020-06-20 17:45:00,1,5.1,5.0
FL.BKM.01,2020-06-20 18:00:00,2020-06-20 18:00:00,1,5.1,5.0
FL.BKM.01,2020-06-20 18:15:00,2020-06-20 18:15:00,1,5.0,5.0
FL.BKM.01,2020-07-28 01:50:00,2020-07-28 02:40:00,11,15.3,5.0
FL.BKM.01,2020-08-05 20:10:00,2020-08-05 20:10:00,1,5.2,5.0
FL.BKM.01,2020-08-05 20:25:00,2020-08-05 20:35:00,3,6.8,5.0
FL.BKM.01,2020-08-05 20:50:00,2020-08-05 21:00:00,3,7.1,5.0
FL.BKM.01,2020-08-05 21:35:00,2020-08-05 22:10:00,8,8.6,5.0
FL.BKM.01,2020-08-05 22:20:00,2020-08-05 22:20:00,1,5.3,5.0
FL.BKM.01,2020-08-05 22:35:00,2020-08-05 22:50:00,4,8.5,5.0
FL.BKM.01,2020-08-05 23:05:00,2020-08-05 23:15:00,3,7.9,5.0
FL.BKM.01,2020-08-05 23:30:00,2020-08-05 23:40:00,3,8.8,5.0
FL.BKM.01,2020-08-05 23:55:00,2020-08-06 00:05:00,3,8.7,5.0
FL.BKM.01,2020-08-06 00:15:00,2020-08-06 01:00:00,10,9.4,5.0
FL.BKM.01,2020-08-06 01:10:00,2020-08-06 01:40:00,7,10.1,5.0
FL.BKM.01,2020-08-06 01:50:00,2020-08-06 02:05:00,4,8.5,5.0
FL.BKM.01,2020-08-06 02:20:00,2020-08-06 02:20:00,1,6.8,5.0
FL.BKM.01,2020-08-06 05:15:00,2020-08-06 05:15:00,1,5.3,5.0
FL.BKM.01,2020-08-06 05:25:00,2020-08-06 05:25:00,1,5.8,5.0
FL.BKM.01,2020-08-06 05:35:00,2020-08-06 05:35:00,1,6.9,5.0
FL.BKM.01,2020-08-06 05:45:00,2020-08-06 05:45:00,1,8.0,5.0
FL.BKM.01,2020-08-06 05:55:00,2020-08-06 05:55:00,1,7.6,5.0
FL.BKM.01,2020-08-06 06:05:00,2020-08-06 06:05:00,1,8.6,5.0
FL.BKM.01,2020-08-06 06:15:00,2020-08-06 10:00:00,46,17.7,5.0
FL.BKM.01,2020-08-06 10:15:00,2020-08-06 10:15:00,1,8.4,5.0
FL.BKM.01,2020-08-28 17:05:00,2020-08-28 17:55:00,11,18.1,5.0
FL.BKM.01,2020-09-01 04:05:00,2020-09-01 04:40:00,8,12.7,5.0
FL.BKM.01,2020-09-27 20:50:00,2020-09-27 21:20:00,7,15.4,5.0
FL.BKM.01,2021-02-09 13:55:00,2021-02-09 13:55:00,1,8.0,5.0
FL.BKM.01,2021-02-24 12:30:00,2021-02-24 12:30:00,1,9.2,5.0
FL.BKM.01,2021-02-25 13:25:00,2021-02-25 13:25:00,1,23.1,5.0
FL.BKM.01,2021-03-26 15:25:00,2021-03-26 15:25:00,1,8.7,5.0
FL.BKM.01,2021-03-26 15:35:00,2021-03-28 05:45:00,459,10.9,5.0
FL.BKM.01,2021-03-28 05:55:00,2021-03-29 10:05:00,339,11.5,5.0
FL.BKM.01,2021-04-04 13:15:00,2021-04-04 13:15:00,1,5.4,5.0
FL.BKM.01,2021-05-12 12:55:00,2021-05-12 13:40:00,10,14.7,5.0
FL.BKM.01,2021-07-13 17:35:00,2021-07-13 17:35:00,1,5.9,5.0
FL.BKM.01,2021-07-13 18:00:00,2021-07-13 18:05:00,2,7.2,5.0
FL.BKM.01,2021-08-21 05:55:00,2021-08-21 09:40:00,46,37.9,5.0
FL.BKM.01,2021-08-27 14:15:00,2021-08-27 14:15:00,1,5.6,5.0
FL.BKM.01,2021-08-27 23:35:00,2021-08-28 00:05:00,7,11.1,5.0
FL.BKM.01,2021-08-31 22:25:00,2021-08-31 22:55:00,7,13.0,5.0
FL.BKM.01,2021-09-04 18:35:00,2021-09-04 18:50:00,4,9.9,5.0
FL.BKM.01,2021-09-30 14:00:00,2021-09-30 14:50:00,11,20.5,5.0
FL.BKM.01,2021-10-02 14:35:00,2021-10-02 16:00:00,18,22.3,5.0
FL.BKM.01,2021-10-08 14:45:00,2021-10-08 15:15:00,7,10.6,5.0
FL.BKM.01,2021-10-14 16:40:00,2021-10-14 17:40:00,13,15.1,5.0
FL.BKM.01,2021-10-14 20:35:00,2021-10-14 21:30:00,12,18.2,5.0
FL.BKM.01,2022-05-01 18:00:00,2022-05-01 18:15:00,4,10.8,5.0
FL.BKM.01,2022-05-01 18:35:00,2022-05-01 19:00:00,6,11.7,5.0
FL.BKM.01,2022-05-17 23:40:00,2022-05-17 23:50:00,3,7.2,5.0
FL.BKM.01,2022-05-18 00:35:00,2022-05-18 01:10:00,8,8.0,5.0
FL.BKM.01,2022-06-14 12:25:00,2022-06-14 12:25:00,1,5.3,5.0
FL.BKM.01,2022-06-24 12:00:00,2022-06-24 12:00:00,1,11.2,5.0
FL.BKM.01,2022-06-28 18:15:00,2022-06-28 19:35:00,17,17.0,5.0
FL.BKM.01,2022-07-01 19:10:00,2022-07-01 20:20:00,15,15.9,5.0
FL.BKM.01,2022-07-01 20:30:00,2022-07-01 20:35:00,2,6.8,5.0
FL.BKM.01,2022-07-06 19:40:00,2022-07-06 19:45:00,2,8.0,5.0
FL.BKM.01,2022-07-20 19:40:00,2022-07-21 07:20:00,141,31.0,5.0
FL.BKM.01,2022-07-21 07:35:00,2022-07-21 07:35:00,1,5.4,5.0
FL.BKM.01,2022-07-21 12:10:00,2022-07-21 14:45:00,32,15.9,5.0
FL.BKM.01,2022-07-28 10:50:00,2022-07-28 12:35:00,22,20.5,5.0
FL.BKM.01,2022-08-01 12:10:00,2022-08-01 15:25:00,40,20.3,5.0
FL.BKM.01,2022-08-01 22:15:00,2022-08-02 03:35:00,65,28.0,5.0
FL.BKM.01,2022-08-11 15:30:00,2022-08-11 16:20:00,11,17.3,5.0
FL.BKM.01,2022-08-15 19:15:00,2022-08-15 19:20:00,2,7.6,5.0
FL.BKM.01,2022-08-29 20:15:00,2022-08-29 20:20:00,2,6.7,5.0
FL.BKM.01,2022-09-10 00:50:00,2022-09-10 04:40:00,47,32.3,5.0
FL.BKM.01,2022-09-10 18:05:00,2022-09-10 18:25:00,5,7.2,5.0
FL.BKM.01,2022-09-10 19:05:00,2022-09-10 21:10:00,26,15.0,5.0
FL.BKM.01,2022-09-26 04:00:00,2022-09-26 05:35:00,20,24.4,5.0
FL.BKM.01,2022-09-27 12:45:00,2022-09-27 13:00:00,4,11.6,5.0
FL.BKM.01,2023-06-28 18:40:00,2023-06-28 18:55:00,4,8.8,5.0
FL.BKM.01,2023-07-05 18:40:00,2023-07-05 19:20:00,9,13.4,5.0
FL.BKM.01,2023-07-05 19:30:00,2023-07-05 19:30:00,1,5.0,5.0
FL.BKM.01,2023-07-11 09:45:00,2023-07-11 09:45:00,1,14.8,5.0
FL.BKM.01,2023-07-22 00:20:00,2023-07-22 05:35:00,64,39.4,5.0
FL.BKM.01,2023-08-13 18:00:00,2023-08-13 18:05:00,2,6.8,5.0
FL.BKM.01,2023-08-22 21:00:00,2023-08-22 21:00:00,1,5.3,5.0
FL.BKM.01,2023-08-22 21:10:00,2023-08-22 21:15:00,2,7.2,5.0
FL.BKM.01,2023-08-30 15:35:00,2023-08-30 15:35:00,1,5.0,5.0
FL.BKM.01,2023-09-21 00:25:00,2023-09-21 01:10:00,10,17.0,5.0
FL.BKM.01,2023-09-26 18:55:00,2023-09-26 18:55:00,1,7.5,5.0
FL.BKM.01,2023-09-26 19:10:00,2023-09-26 19:15:00,2,9.7,5.0
FL.BKM.01,2023-09-26 20:50:00,2023-09-26 20:55:00,2,7.2,5.0
FL.BKM.01,2023-09-28 18:35:00,2023-09-28 18:35:00,1,6.2,5.0
FL.BKM.01,2023-10-16 01:00:00,2023-10-16 01:10:00,3,6.6,5.0
FL.BKM.01,2023-10-21 19:05:00,2023-10-21 19:35:00,7,11.6,5.0
FL.BKM.01,2023-10-29 19:40:00,2023-10-29 19:50:00,3,6.5,5.0
FL.BKM.01,2023-11-05 16:20:00,2023-11-05 16:35:00,4,9.6,5.0
FL.BKM.01,2023-11-07 16:55:00,2023-11-07 17:05:00,3,7.4,5.0
FL.BKM.01,2024-05-19 20:50:00,2024-05-19 21:40:00,11,19.7,5.0
FL.BKM.01,2024-05-30 21:10:00,2024-05-30 21:20:00,3,7.2,5.0
FL.BKM.01,2024-06-17 01:30:00,2024-06-17 01:55:00,6,8.7,5.0
FL.BKM.01,2024-07-04 01:05:00,2024-07-04 01:15:00,3,7.8,5.0
FL.BKM.01,2024-08-02 14:45:00,2024-08-02 15:10:00,6,12.4,5.0
FL.BKM.01,2024-08-06 22:15:00,2024-08-06 23:05:00,11,17.9,5.0
FL.BKM.01,2024-08-20 00:20:00,2024-08-20 04:25:00,50,32.5,5.0
FL.BKM.01,2024-09-14 19:35:00,2024-09-14 19:40:00,2,7.1,5.0
FL.BKM.01,2024-09-18 17:30:00,2024-09-18 17:35:00,2,6.1,5.0
FL.BKM.01,2024-10-18 16:45:00,2024-10-18 17:40:00,12,18.0,5.0
FL.BKM.01,2025-04-11 13:35:00,2025-04-11 13:40:00,2,7.4,5.0
FL.BKM.01,2025-04-15 17:50:00,2025-04-15 18:40:00,11,15.8,5.0
FL.BKM.01,2025-05-01 03:10:00,2025-05-01 03:15:00,2,5.1,5.0
FL.BKM.01,2025-05-01 03:50:00,2025-05-01 03:50:00,1,5.0,5.0
FL.BKM.01,2025-05-10 17:50:00,2025-05-10 23:35:00,70,33.8,5.0
FL.BKM.01,2025-05-21 10:00:00,2025-05-21 11:40:00,21,21.9,5.0
FL.BKM.01,2025-05-21 11:50:00,2025-05-21 11:50:00,1,7.2,5.0
FL.BKM.01,2025-07-13 19:10:00,2025-07-13 19:40:00,7,12.9,5.0
FL.BKM.01,2025-07-14 19:05:00,2025-07-14 19:05:00,1,7.0,5.0
FL.BKM.01,2025-08-25 12:30:00,2025-08-25 12:35:00,2,15.1,5.0
FL.BKM.01,2025-09-06 15:45:00,2025-09-06 17:15:00,19,17.3,5.0
FL.BKM.01,2025-09-06 17:35:00,2025-09-06 17:35:00,1,5.0,5.0
FL.BKM.01,2025-09-08 12:25:00,2025-09-08 12:25:00,1,14.2,5.0
FL.BKM.01,2025-09-14 14:15:00,2025-09-14 15:20:00,14,19.7,5.0
FL.BKM.01,2025-09-14 15:30:00,2025-09-14 15:30:00,1,5.8,5.0
FL.BKM.01,2025-09-17 03:10:00,2025-09-17 03:45:00,8,12.1,5.0
FL.BKM.01,2025-11-01 17:40:00,2025-11-01 17:50:00,3,6.7,5.0
FL.BKM.01,2025-11-03 18:25:00,2025-11-03 19:10:00,10,13.2,5.0
FL.BKM.01,2025-11-03 19:35:00,2025-11-03 19:35:00,1,5.8,5.0
FL.BKM.01,2025-11-13 01:35:00,2025-11-13 02:30:00,12,20.5,5.0
FL.BKM.02,2019-01-23 11:00:00,2019-01-23 11:00:00,1,63.0,5.0
FL.BKM.02,2019-05-22 18:50:00,2019-05-22 19:15:00,6,7.8,5.0
FL.BKM.02,2020-04-29 12:25:00,2020-04-29 12:30:00,2,5.5,5.0
FL.BKM.02,2020-06-24 10:20:00,2020-06-24 10:25:00,2,17.3,5.0
FL.BKM.02,2020-08-28 17:10:00,2020-08-28 18:05:00,12,16.0,5.0
FL.BKM.02,2020-10-02 19:15:00,2020-10-02 19:55:00,9,8.8,5.0
FL.BKM.02,2021-02-24 15:45:00,2021-02-24 15:45:00,1,18.2,5.0
FL.BKM.02,2021-04-04 13:20:00,2021-04-04 13:20:00,1,5.2,5.0
FL.BKM.02,2021-04-28 10:50:00,2021-04-28 10:55:00,2,6.5,5.0
FL.BKM.02,2021-07-17 16:45:00,2021-07-17 16:50:00,2,6.0,5.0
FL.BKM.02,2021-07-17 18:20:00,2021-07-17 19:05:00,10,9.2,5.0
FL.BKM.02,2021-07-25 14:35:00,2021-07-25 14:35:00,1,5.8,5.0
FL.BKM.02,2021-07-28 14:30:00,2021-07-28 14:35:00,2,5.7,5.0
FL.BKM.02,2021-07-30 16:05:00,2021-07-30 16:10:00,2,5.6,5.0
FL.BKM.02,2021-08-12 20:20:00,2021-08-12 20:30:00,3,6.2,5.0
FL.BKM.02,2021-08-14 18:55:00,2021-08-14 19:05:00,3,6.5,5.0
FL.BKM.02,2021-08-21 05:25:00,2021-08-21 05:35:00,3,7.4,5.0
FL.BKM.02,2021-08-21 05:45:00,2021-08-21 09:05:00,41,26.9,5.0
FL.BKM.02,2021-08-27 11:50:00,2021-08-27 12:00:00,3,6.0,5.0
FL.BKM.02,2021-08-27 13:05:00,2021-08-27 13:10:00,2,6.2,5.0
FL.BKM.02,2021-08-27 23:15:00,2021-08-27 23:15:00,1,5.0,5.0
FL.BKM.02,2021-08-31 21:20:00,2021-08-31 21:55:00,8,8.6,5.0
FL.BKM.02,2021-09-04 16:50:00,2021-09-04 17:00:00,3,6.6,5.0
FL.BKM.02,2021-09-04 18:05:00,2021-09-04 18:20:00,4,6.5,5.0
FL.BKM.02,2021-09-10 15:30:00,2021-09-10 15:30:00,1,5.1,5.0
FL.BKM.02,2021-10-02 14:30:00,2021-10-02 16:15:00,22,23.9,5.0
FL.BKM.02,2021-10-14 16:20:00,2021-10-14 16:30:00,3,6.4,5.0
FL.BKM.02,2021-10-14 16:45:00,2021-10-14 17:55:00,15,10.2,5.0
FL.BKM.02,2021-11-20 05:10:00,2021-11-20 05:10:00,1,5.2,5.0
FL.BKM.02,2021-11-20 05:20:00,2021-11-20 05:20:00,1,5.7,5.0
FL.BKM.02,2022-05-01 17:50:00,2022-05-01 19:10:00,17,10.6,5.0
FL.BKM.02,2022-05-17 23:15:00,2022-05-18 02:20:00,38,15.3,5.0
FL.BKM.02,2022-06-14 12:20:00,2022-06-14 13:15:00,12,11.7,5.0
FL.BKM.02,2022-06-28 18:10:00,2022-06-28 18:10:00,1,5.2,5.0
FL.BKM.02,2022-07-20 19:50:00,2022-07-20 21:20:00,19,17.1,5.0
FL.BKM.02,2022-08-01 12:25:00,2022-08-01 14:45:00,29,20.0,5.0
FL.BKM.02,2022-09-10 18:15:00,2022-09-10 18:15:00,1,5.1,5.0
FL.BKM.02,2022-09-10 19:15:00,2022-09-10 20:25:00,15,13.6,5.0
FL.BKM.02,2022-09-27 12:35:00,2022-09-27 13:00:00,6,24.8,5.0
FL.BKM.02,2022-09-27 13:25:00,2022-09-27 13:25:00,1,16.6,5.0
FL.BKM.02,2022-11-11 12:15:00,2022-11-11 14:00:00,22,6.3,5.0
FL.BKM.02,2023-07-01 03:00:00,2023-07-01 03:00:00,1,5.6,5.0
FL.BKM.02,2023-07-22 00:05:00,2023-07-22 03:50:00,46,30.0,5.0
FL.BKM.02,2023-09-21 00:20:00,2023-09-21 01:10:00,11,11.4,5.0
FL.BKM.02,2023-09-28 18:35:00,2023-09-28 18:35:00,1,5.1,5.0
FL.BKM.02,2024-08-02 14:30:00,2024-08-02 14:30:00,1,5.4,5.0
FL.BKM.02,2024-08-06 22:20:00,2024-08-06 23:45:00,18,16.5,5.0
FL.BKM.02,2024-08-20 00:30:00,2024-08-20 02:40:00,27,22.9,5.0
FL.BKM.02,2024-09-14 19:25:00,2024-09-14 20:05:00,9,9.1,5.0
FL.BKM.02,2025-05-10 18:00:00,2025-05-10 20:10:00,27,21.8,5.0
FL.BKM.02,2025-05-21 10:00:00,2025-05-21 11:40:00,21,19.7,5.0
FL.BKN.01,2019-05-27 09:50:00,2019-05-27 09:50:00,1,27.3,5.0
FL.BKN.01,2019-06-07 14:35:00,2019-06-07 16:45:00,27,27.1,5.0
FL.BKN.01,2019-06-15 21:40:00,2019-06-15 22:05:00,6,14.8,5.0
FL.BKN.01,2019-07-15 17:40:00,2019-07-15 19:05:00,18,25.7,5.0
FL.BKN.01,2019-08-20 16:05:00,2019-08-20 16:20:00,4,12.5,5.0
FL.BKN.01,2019-09-14 18:05:00,2019-09-14 18:50:00,10,17.2,5.0
FL.BKN.01,2019-09-18 21:00:00,2019-09-18 21:30:00,7,15.0,5.0
FL.BKN.01,2019-09-21 02:45:00,2019-09-21 03:00:00,4,10.1,5.0
FL.BKN.01,2019-09-21 13:25:00,2019-09-21 13:40:00,4,6.6,5.0
FL.BKN.01,2020-04-25 12:45:00,2020-04-25 13:15:00,7,13.6,5.0
FL.BKN.01,2020-07-28 01:15:00,2020-07-28 01:35:00,5,11.4,5.0
FL.BKN.01,2020-08-30 14:25:00,2020-08-30 14:40:00,4,9.8,5.0
FL.BKN.01,2020-09-01 03:35:00,2020-09-01 03:45:00,3,8.5,5.0
FL.BKN.01,2020-09-01 05:05:00,2020-09-01 05:10:00,2,7.1,5.0
FL.BKN.01,2020-09-01 05:25:00,2020-09-01 06:30:00,14,22.6,5.0
FL.BKN.01,2020-10-02 16:40:00,2020-10-02 16:50:00,3,11.5,5.0
FL.BKN.01,2020-10-02 18:05:00,2020-10-02 19:00:00,12,19.9,5.0
FL.BKN.01,2020-10-03 12:00:00,2020-10-03 12:35:00,8,13.7,5.0
FL.BKN.01,2020-10-06 15:30:00,2020-10-06 15:35:00,2,7.5,5.0
FL.BKN.01,2021-02-22 12:00:00,2021-02-22 12:00:00,1,11.8,5.0
FL.BKN.01,2021-07-01 22:10:00,2021-07-02 00:00:00,23,21.6,5.0
FL.BKN.01,2021-07-02 17:45:00,2021-07-02 18:05:00,5,8.9,5.0
FL.BKN.01,2021-08-28 10:55:00,2021-08-28 11:45:00,11,13.9,5.0
FL.BKN.01,2021-09-19 16:05:00,2021-09-19 16:25:00,5,8.9,5.0
FL.BKN.01,2021-09-27 13:15:00,2021-09-27 13:15:00,1,10.1,5.0
FL.BKN.01,2021-10-17 01:50:00,2021-10-17 01:55:00,2,6.8,5.0
FL.BKN.01,2021-10-30 15:00:00,2021-10-30 15:00:00,1,5.5,5.0
FL.BKN.01,2021-11-21 06:50:00,2021-11-21 07:55:00,14,18.0,5.0
FL.BKN.01,2022-02-14 11:30:00,2022-02-14 12:15:00,10,16.2,5.0
FL.BKN.01,2022-04-26 11:35:00,2022-04-26 12:55:00,17,19.7,5.0
FL.BKN.01,2022-04-30 15:00:00,2022-04-30 16:00:00,13,19.6,5.0
FL.BKN.01,2022-05-17 22:15:00,2022-05-18 01:40:00,42,21.5,5.0
FL.BKN.01,2022-06-08 15:30:00,2022-06-08 16:15:00,10,17.9,5.0
FL.BKN.01,2022-06-16 08:50:00,2022-06-16 08:50:00,1,12.4,5.0
FL.BKN.01,2022-06-28 17:25:00,2022-06-28 19:05:00,21,17.1,5.0
FL.BKN.01,2022-07-01 18:55:00,2022-07-01 20:20:00,18,16.9,5.0
FL.BKN.01,2022-08-01 11:20:00,2022-08-01 13:05:00,22,17.8,5.0
FL.BKN.01,2022-08-15 19:45:00,2022-08-15 20:00:00,4,9.2,5.0
FL.BKN.01,2022-09-13 15:10:00,2022-09-13 22:40:00,91,6.2,5.0
FL.BKN.01,2022-09-13 23:45:00,2022-09-14 00:00:00,4,5.1,5.0
FL.BKN.01,2022-09-14 00:40:00,2022-09-14 00:40:00,1,5.0,5.0
FL.BKN.01,2022-10-03 15:20:00,2022-10-03 15:30:00,3,5.7,5.0
FL.BKN.01,2022-10-07 16:20:00,2022-10-07 17:15:00,12,11.8,5.0
FL.BKN.01,2023-10-03 17:05:00,2023-10-03 18:25:00,17,15.0,5.0
FL.BKN.01,2023-11-10 18:10:00,2023-11-10 18:25:00,4,8.2,5.0
FL.BKN.01,2024-03-20 08:10:00,2024-03-20 08:40:00,7,10.6,5.0
FL.BKN.01,2024-10-22 16:00:00,2024-10-22 17:00:00,13,14.1,5.0
FL.BKN.01,2025-09-04 20:00:00,2025-09-04 20:05:00,2,6.0,5.0
FL.BKN.01,2025-09-06 16:50:00,2025-09-06 17:00:00,3,5.8,5.0
FL.BKN.01,2025-09-14 15:10:00,2025-09-14 15:35:00,6,7.7,5.0
FL.BKN.01,2025-10-12 14:25:00,2025-10-12 15:15:00,11,8.4,5.0
FL.BKN.01,2025-10-12 15:30:00,2025-10-12 15:30:00,1,5.0,5.0
FL.BKN.01,2025-11-13 02:45:00,2025-11-13 04:00:00,16,16.2,5.0
FL.BKN.02,2019-06-07 14:35:00,2019-06-07 17:00:00,30,21.2,5.0
FL.BKN.02,2019-07-15 17:50:00,2019-07-15 18:05:00,4,8.5,5.0
FL.BKN.02,2019-11-03 21:15:00,2019-11-03 21:15:00,1,5.1,5.0
FL.BKN.02,2020-07-01 18:05:00,2020-07-01 18:35:00,7,12.9,5.0
FL.BKN.02,2020-07-24 15:40:00,2020-07-24 15:40:00,1,6.0,5.0
FL.BKN.02,2020-07-28 01:30:00,2020-07-28 01:35:00,2,7.2,5.0
FL.BKN.02,2020-08-30 14:30:00,2020-08-30 15:10:00,9,7.2,5.0
FL.BKN.02,2020-09-01 03:45:00,2020-09-01 03:50:00,2,6.8,5.0
FL.BKN.02,2020-09-01 05:20:00,2020-09-01 06:55:00,20,24.3,5.0
FL.BKN.02,2020-09-06 03:05:00,2020-09-06 03:35:00,7,8.7,5.0
FL.BKN.02,2020-10-01 21:35:00,2020-10-01 21:50:00,4,7.5,5.0
FL.BKN.02,2021-04-08 15:35:00,2021-04-08 15:35:00,1,10.5,5.0
FL.BKN.02,2021-06-29 18:10:00,2021-06-29 18:15:00,2,5.8,5.0
FL.BKN.02,2021-07-01 22:40:00,2021-07-01 23:05:00,6,9.9,5.0
FL.BKN.02,2022-02-04 19:00:00,2022-02-04 19:20:00,5,8.7,5.0
FL.BKN.02,2022-05-17 22:25:00,2022-05-17 23:00:00,8,7.9,5.0
FL.BKN.02,2022-06-24 20:05:00,2022-06-24 20:45:00,9,10.7,5.0
FL.BKN.02,2022-07-01 19:05:00,2022-07-01 19:40:00,8,15.3,5.0
FL.BKN.02,2022-07-20 18:55:00,2022-07-20 19:00:00,2,6.3,5.0
FL.BKN.02,2022-07-20 21:15:00,2022-07-20 21:15:00,1,6.0,5.0
FL.BKN.02,2022-08-01 11:50:00,2022-08-01 12:50:00,13,7.1,5.0
FL.BKN.02,2022-08-01 13:05:00,2022-08-01 13:10:00,2,6.5,5.0
FL.BKN.02,2022-09-04 20:05:00,2022-09-04 20:15:00,3,7.2,5.0
FL.BKN.02,2022-09-10 18:30:00,2022-09-10 19:30:00,13,10.2,5.0
FL.BKN.02,2022-09-10 19:40:00,2022-09-10 20:05:00,6,7.2,5.0
FL.BKN.02,2022-09-21 22:25:00,2022-09-21 22:40:00,4,5.8,5.0
FL.BKN.02,2022-09-23 19:20:00,2022-09-23 19:40:00,5,7.8,5.0
FL.BKN.02,2022-10-03 15:15:00,2022-10-03 15:20:00,2,6.6,5.0
FL.BKN.02,2022-10-03 15:30:00,2022-10-03 16:40:00,15,7.1,5.0
FL.BKN.02,2022-10-03 16:50:00,2022-10-03 17:05:00,4,5.7,5.0
FL.BKN.02,2022-10-07 16:15:00,2022-10-07 17:50:00,20,14.3,5.0
FL.BKN.02,2022-10-07 18:00:00,2022-10-07 19:40:00,21,8.9,5.0
FL.BKN.02,2022-10-09 19:15:00,2022-10-09 19:45:00,7,9.9,5.0
FL.BKN.02,2022-11-15 21:00:00,2022-11-15 21:00:00,1,6.2,5.0
FL.BKN.02,2022-11-23 20:35:00,2022-11-23 21:10:00,8,7.1,5.0
FL.BKN.02,2022-11-25 15:50:00,2022-11-25 16:00:00,3,6.8,5.0
FL.BKN.02,2022-12-02 02:10:00,2022-12-02 02:30:00,5,7.0,5.0
FL.BKN.02,2023-05-11 11:55:00,2023-05-11 11:55:00,1,5.6,5.0
FL.BKN.02,2023-08-20 18:55:00,2023-08-20 18:55:00,1,6.2,5.0
FL.BKN.02,2023-09-24 12:10:00,2023-09-24 12:15:00,2,7.2,5.0
FL.BKN.02,2023-09-26 20:00:00,2023-09-26 20:35:00,8,7.3,5.0
FL.BKN.02,2023-09-28 19:20:00,2023-09-28 20:50:00,19,7.7,5.0
FL.BKN.02,2023-10-03 16:55:00,2023-10-03 18:05:00,15,9.1,5.0
FL.BKN.02,2023-10-03 18:15:00,2023-10-03 18:25:00,3,5.1,5.0
FL.BKP.01,2019-02-14 13:05:00,2019-02-14 13:05:00,1,21.6,5.0
FL.BKP.01,2020-07-15 03:50:00,2020-07-15 03:50:00,1,5.0,5.0
FL.BKP.01,2021-05-18 13:10:00,2021-05-18 13:10:00,1,8.6,5.0
FL.BKP.01,2021-07-15 13:45:00,2021-07-15 13:45:00,1,9.7,5.0
FL.BKP.01,2022-09-29 08:05:00,2022-09-29 09:00:00,12,6.9,5.0
FL.BKP.01,2023-02-15 16:05:00,2023-02-15 16:35:00,7,5.1,5.0
FL.BKP.02,2019-01-22 10:45:00,2019-01-22 10:45:00,1,22.9,5.0
FL.BKP.02,2019-03-16 06:05:00,2019-03-16 06:10:00,2,8.0,5.0
FL.BKP.02,2019-05-30 00:55:00,2019-05-30 01:20:00,6,15.3,5.0
FL.BKP.02,2019-06-15 22:40:00,2019-06-15 22:45:00,2,8.0,5.0
FL.BKP.02,2021-03-09 14:30:00,2021-03-09 15:10:00,9,7.7,5.0
FL.BKP.02,2021-04-15 15:10:00,2021-04-15 16:45:00,20,15.1,5.0
FL.BKP.02,2021-04-20 09:30:00,2021-04-20 09:30:00,1,5.0,5.0
FL.BKP.02,2021-04-25 05:40:00,2021-04-25 07:55:00,28,18.1,5.0
FL.BKP.02,2021-04-27 13:35:00,2021-04-27 14:20:00,10,12.7,5.0
FL.BKP.02,2021-05-19 03:45:00,2021-05-19 03:45:00,1,5.1,5.0
FL.BKP.02,2021-05-19 18:40:00,2021-05-19 21:45:00,38,32.6,5.0
FL.BKP.02,2021-06-05 02:25:00,2021-06-05 02:55:00,7,11.5,5.0
FL.BKP.02,2021-06-28 17:45:00,2021-06-28 18:00:00,4,6.5,5.0
FL.BKP.02,2021-07-02 18:00:00,2021-07-02 19:55:00,24,21.0,5.0
FL.BKP.02,2021-07-13 17:35:00,2021-07-13 19:15:00,21,19.5,5.0
FL.BKP.02,2021-07-17 18:35:00,2021-07-17 19:25:00,11,13.8,5.0
FL.BKP.02,2021-08-11 23:30:00,2021-08-12 00:20:00,11,16.0,5.0
FL.BKP.02,2021-08-21 05:50:00,2021-08-21 07:35:00,22,16.9,5.0
FL.BKP.02,2021-08-21 07:45:00,2021-08-21 07:55:00,3,5.7,5.0
FL.BKP.02,2021-08-27 14:05:00,2021-08-27 15:45:00,21,18.0,5.0
FL.BKP.02,2021-08-27 23:30:00,2021-08-28 00:25:00,12,20.8,5.0
FL.BKP.02,2021-08-28 04:00:00,2021-08-28 13:40:00,117,10.0,5.0
FL.BKP.02,2021-08-31 22:15:00,2021-08-31 23:35:00,17,17.8,5.0
FL.BKP.02,2021-10-02 15:15:00,2021-10-02 16:35:00,17,25.6,5.0
FL.BKP.02,2021-10-17 02:40:00,2021-10-17 03:45:00,14,9.7,5.0
FL.BKP.02,2021-12-03 11:50:00,2021-12-03 11:50:00,1,10.9,5.0
FL.BKP.02,2022-01-22 10:40:00,2022-01-22 11:00:00,5,9.8,5.0
FL.BKP.02,2022-01-22 11:50:00,2022-01-22 12:25:00,8,9.2,5.0
FL.BKP.02,2022-05-17 16:00:00,2022-05-17 16:35:00,8,14.4,5.0
FL.BKP.02,2022-06-16 11:35:00,2022-06-16 11:50:00,4,8.8,5.0
FL.BKP.02,2022-07-20 19:25:00,2022-07-20 19:25:00,1,5.5,5.0
FL.BKP.02,2022-07-20 20:05:00,2022-07-20 20:10:00,2,7.1,5.0
FL.BKP.02,2022-07-20 22:35:00,2022-07-20 22:35:00,1,6.9,5.0
FL.BKP.02,2022-07-20 22:45:00,2022-07-20 23:00:00,4,7.5,5.0
