dataset,year,station_code,station_name,rows,expected_rows,row_completeness_pct,n_timestamps,duplicate_timestamps,ts_min,ts_max,primary_column,null_pct,sensor_effectively_offline
water,2023,WL.LCL.01,จุดวัดคลองลำชะล่า ตอนถนนนวมินทร์,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.LCL.02,จุดวัดคลองลำชะล่า ตอนซอยนวมินทร์ 86,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.LKB.01,จุดวัดคลองลาดกระบัง ตอนซอยลาดกระบัง 54/6,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.LOA.01,จุดวัดคลองรางอ้อ-รางแก้ว ตอนถนนพหลโยธิน,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.LPC.01,จุดวัดคลองลำผักชี ตอนโรงเรียนลำผักชี,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.LPG.01,จุดวัดคลองหลวงแพ่ง ตอนโรงเรียนผลลีรุ่งเรือง,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,27.546,False
water,2023,WL.LPG.02,ประตูระบายน้ำ คลองหลวงแพ่ง,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.LPG.03,จุดวัดคลองหลวงแพ่ง ตอนวัดลำต้อยติ่ง,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.LPI.01,จุดวัดคลองหลุมไผ่ ตอนซอยลาดปลาเค้า 63,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,36.038,False
water,2023,WL.LPI.02,จุดวัดคลองหลุมไผ่ ตอนถนนประเสริฐมนูกิจ29,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.LPN.01,สถานีสูบน้ำ คลองเลนเปน,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.LPT.01,จุดวัดคลองลำปลาทิว ตอนถนนสังฆสันติสุข,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.LPT.02,จุดวัดคลองลำปลาทิว ตอนซอยฉลองกรุง 54,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.LPT.03,จุดวัดคลองลำปลาทิว ตอนซอยฉลองกรุง 8,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.LPT.04,"""จุดวัดคลองลำปลาทิว ตอนซอยเชื่อมสัมพันธ์ 25 """,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.LPW.01,ประตูระบายน้ำ คลองลาดพร้าว,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,50.964,True
water,2023,WL.LPW.02,จุดวัดคลองลาดพร้าว ช่วงวัดลาดพร้าว,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.LPW.03,จุดวัดคลองลาดพร้าว ช่วงซอยเสนานิคม,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.LPW.04,จุดวัดคลองลาดพร้าว ตอนถนนประชาอุทิศ,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.LPW.05,จุดวัดคลองลาดพร้าว ช่วงถนนประดิษฐ์มนูธรรม,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.LSG.01,จุดวัดคลองหลอด 2 ตอนถนนบางนา ตราด,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.LSM.01,จุดวัดคลองหลอด 3 ตอนถนนบางนา ตราด,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,26.762,False
water,2023,WL.LYW.01,จุดวัดคลองลาดยาว ตอน ถนนรัชดาภิเษก,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.LYW.02,จุดวัดคลองลาดยาว ตอนถนนวิภาวดีรังสิต 44,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.MID.01,จุดวัดคูน้ำกรมสารวัตรทหาร,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.MSW.01,จุดวัดคลองมหาสวัสดิ์ ตอนคลองสวนแดน 2,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.MSW.02,จุดวัดคลองมหาสวัสดิ์ ตอนวัดปุรณาวาส,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.MSW.03,จุดวัดคลองมหาสวัสดิ์ ตอนถนนพุทธมณฑลสาย 2,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.NBN.01,จุดวัดบึงหนองบอน,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.NK3.01,จุดวัดคลองคูนายกิมสาย 3  ตอนถนนประชาอุทิศ,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.NKW.01,จุดวัดคลองน้ำแก้ว ตอนถนนรัชดาภิเษก,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,100.0,True
water,2023,WL.NKW.02,จุดวัดคลองน้ำแก้ว ตอนซอยลาดพร้าว 41,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.NSG.01,จุดวัดคลองนาซอง ตอนถนนประชาสุข,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.ORC.01,สถานีสูบน้ำ คลองอรชร,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.PKG.01,สถานีสูบน้ำ ปากคลองตลาด,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.PKN.01,สถานีสูบน้ำ พระโขนง,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.PLK.01,จุดวัดคลองพิทยาลงกรณ์ ช่วงโรงเรียนพิทยาลงกรณ์พิทยาคม,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,18.538,False
water,2023,WL.PNM.01,จุดวัดคลองปากน้ำ ตอนถนนคู่ขนานกาญจนาภิเษก,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,48.366,False
water,2023,WL.PPA.02,จุดวัดคลองพลับพลา ตอนศูนย์แพทย์พัฒนา,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,99.993,True
water,2023,WL.PSC.01,สถานีสูบน้ำ คลองภาษีเจริญ,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.PSC.02,จุดวัดคลองภาษีเจริญ ตอนวัดรางบัว,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.PSC.03,จุดวัดคลองราชมนตรี ตอนคลองภาษีเจริญ,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.PSC.04,จุดวัดคลองภาษีเจริญ ตอนคลองมหาศร,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,100.0,True
water,2023,WL.PSI.01,จุดวัดคลองพร้อมศรี 2 ตอนถนนสุขุมวิท 49/13,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.PSR.01,ประตูระบายน้ำ คลองพระยาสุเรนทร์,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.PSR.02,จุดวัดคลองพระยาสุเรนทร์ ตอนถนนหนองระแหง,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.PSR.03,จุดวัดคลองพระยาสุเรนทร์ ตอนถนนจตุโชติ,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.01,False
water,2023,WL.PSR.04,ปตร.พระยาสุเรนทร์ ตอนคู้บอน,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.PSR.05,จุดวัดคลองพระยาสุเรนทร์ ตอนปัญญาอินทรา,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.001,False
water,2023,WL.PSR.06,จุดวัดคลองพระยาสุเรนทร์ ตอนบางชัน,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.PWT.01,จุดวัดคลองประเวศ ตอนซอยอ่อนนุช 17,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.PWT.02,จุดวัดคลองประเวศบุรีรมย์ ตอนวัดขจรศิริ,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.PWT.03,ประตูระบายน้ำ คลองประเวศบุรีรมย์ ตอนวัดกระทุ่มเสือปลา,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.PWT.04,ประตูระบายน้ำ คลองประเวศบุรีรมย์ ตอนลาดกระบัง,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.337,False
water,2023,WL.PWT.05,จุดวัดคลองประเวศบุรีรมย์ ตอน รพ.ลาดกระบัง,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.PWT.06,จุดวัดคลองประเวศบุรีรมย์ ตอนถนนร่วมพัฒนา,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.PYW.01,จุดวัดคลองพญาเวิก ตอนปตร.คลองพญาเวิก,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.RHN.01,สถานีสูบน้ำ คลองระหาญ,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.RJK.01,ประตูระบายน้ำ คลองรางจาก ตอนถนนประชาอุทิศ,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.RKC.01,จุดวัดคลองข้างศูนย์ราชการ,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.RMT.01,สถานีสูบน้ำ คลองพระยาราชมนตรี,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.RMT.02,จุดวัดคลองพระยาราชมนตรี ตอนถนนพระรามที่ 2,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.RSK.01,จุดวัดคลองราษฎร์สามัคคี ตอนถนนเพชรเกษม 63,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.SBR.01,ประตูระบายน้ำ คลองขุนศรีบุรีรักษ์ ตอนคลองมหาสวัสดิ์,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.SBR.02,จุดวัดคลองบางขุนศรีบุรีรักษ์ ตอนถนนบรมราชชนนี,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.SBT.01,สถานีสูบน้ำ คลองสี่บาท,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.SCO.01,"""จุดวัดคลองศาลเจ้า ตอนถนนสวนผัก """,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.SDN.01,"""จุดวัดคลองสวนแดน ตอนถนนชัยพฤกษ์ """,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.SKG.01,จุดวัดคลองสะแกงาม ตอนถนนกาญจนาภิเษก,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.SKT.01,จุดวัดคลองทรงกระเทียม ตอนถนนนาคนิวาส,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.SKT.02,จุดวัดคลองทรงกระเทียม ตอนปตร.คลองทรงกระเทียม,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.SLL.01,จุดวัดคลองศาลาลอย ตอนถนนอ่อนนุช 61,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.SNC.01,สถานีสูบน้ำ คลองสนามชัย,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.SNC.02,จุดวัดคลองสนามชัย ตอนคลองบางขุนเทียน,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.SNO.01,จุดวัดคลองเสือน้อย ตอนถนนสุคนธสวัสดิ์,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.SPP.01,จุดวัดบ่อสูบน้ำสะพานพรหม,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,100.0,True
water,2023,WL.SRE.01,สถานีสูบน้ำ คลองสำเหร่,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.SRG.01,สถานีสูบน้ำ คลองสำโรง,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.SSB.01,จุดวัดคลองแสนแสบ ช่วงคลองผดุงกรุงเกษม (โบ๊เบ๊),105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.SSB.02,จุดวัดคลองแสนแสบ ตอนซอยสมคิด,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.SSB.03,จุดวัดคลองแสนแสบ ช่วงอโศก,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.SSB.04,สถานีสูบน้ำ คลองแสนแสบตอนคลองตัน,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.SSB.05,จุดวัดคลองแสนแสบ ตอนรามคำแหง 9,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,19.051,False
water,2023,WL.SSB.06,จุดวัดคลองแสนแสบ ช่วงสถานีสูบน้ำคลองเจ้าคุณสิงห์,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.SSB.07,จุดวัดคลองแสนแสบ ตอนสำนักงานเขตบางกะปิ,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.SSB.08,จุดวัดคลองแสนแสบ ช่วงซอยเสรีไทย 24,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.SSB.09,ประตูระบายน้ำ คลองแสนแสบ ตอนบางชัน,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.SSB.10,ประตูระบายน้ำ คลองแสนแสบ ตอนถนนประชาร่วมใจ,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.SSB.11,จุดวัดคลองแสนแสบ ตอนวัดทรัพย์สโมสรนิกรเกษม,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.SSB.12,สถานีสูบน้ำ คลองแสนแสบ หนองจอก,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.SSG.01,จุดวัดคลองสิบสอง ตอนถนนประชาสำราญ,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.SSM.01,ประตูระบายน้ำ คลองสิบสาม,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.SSN.01,สถานีสูบน้ำ สามเสน,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.SSN.02,จุดวัดคลองสามเสน ช่วงถนนพระรามที่ 5,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.SSN.03,จุดวัดคลองสามเสน ตอนถนนพระรามที่ 6,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.SSN.04,จุดวัดคลองสามเสน ช่วงถนนพหลโยธิน,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.SSN.05,จุดวัดคลองสามเสน ตอน รพ.พระมงกุฎเกล้า,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,63.909,True
water,2023,WL.SSN.06,จุดวัดคลองสามเสน ช่วงถนนดินแดง,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.SSN.07,จุดวัดคลองสามเสน ตอนถนนอโศก,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.SSN.08,สถานีสูบน้ำ สามเสน ตอนคลองแสนแสบ,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.SSN.09,จุดวัดคลองสามเสน ช่วงถนนเอกมัย,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.SSN.10,จุดวัดคลองสามเสน -ตอนคลองชวดใหญ่,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.SST.01,ประตูระบายน้ำ คลองสองสายใต้,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.STN.01,จุดวัดคลองสองต้นนุ่น ตอนถนนรามคำแหง,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.STN.02,"""จุดวัดคลองสองต้นนุ่น ตอนซอยร่มเกล้า 20 """,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.STN.03,จุดวัดคลองสองต้นนุ่น ตอนถนนมอเตอร์เวย์,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.STR.01,สถานีสูบน้ำ คลองสาทร,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.STR.02,"""จุดวัดคลองสาทร ตอนถนนพระรามที่ 4 """,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.SWA.01,ประตูระบายน้ำ คลองสามวา,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.SWU.01,จุดวัดคูน้ำ มศว.,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.TCG.01,"""จุดวัดคลองตาช้าง ตอนถนนศรีนครินทร์ """,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.TNG.01,จุดวัดคลองตาหนัง ตอนถนนลาดพร้าว,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.TPK.02,จุดวัดคลองตาพุก ตอนถนนลาดกระบัง,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.TPK.03,จุดวัดคลองตาพุก ตอนคลองทับช้างบน,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.TSK.01,จุดวัดคูน้ำต่อศักดิ์ ตอนซอยทองหล่อ 25,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.TTN.01,จุดวัดคลองลาดโตนด ตอน ปตร.คลองลาดโตนด,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.TUT.01,สถานีสูบน้ำ คลองตาอูฐ,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.TUT.02,จุดวัดคลองตาอูฐ ตอนซอยแจ้งวัฒนะ 14,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.TWW.01,ประตูระบายน้ำ คลองทวีวัฒนา,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.TWW.02,จุดวัดคลองทวีวัฒนา ตอนถนนบรมราชชนนี,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.TWW.03,จุดวัดคลองทวีวัฒนา ตอนถนนเพชรเกษม,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.TWW.04,จุดวัดคลองทวีวัฒนา ตอนคลองบางเชือกหนัง,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.TWW.05,จุดวัดคลองทวีวัฒนา ตอนคลองภาษีเจริญ,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.VPV.01,สถานีสูบน้ำ รัชดา-วิภาวดี,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.WKT.01,จุดวัดคลองวัดไก่เตี้ย ตอนสถานีสูบน้ำคลองวัดไก่เตี้ย,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.WLS.01,จุดวัดคลองวัดหลักสี่ ตอนถนนวิภาวดีรังสิต,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.WSI.01,สถานีสูบน้ำ คลองวัดไทร,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.WTK.01,จุดวัดคลองวัดตึก ตอนถนนลาดพร้าว,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.WTN.02,จุดวัดคูน้ำวัฒนา ตอนโรงเรียนวัฒนาวิทยาลัย,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.YPE.01,จุดคลองยายเพียร ตอนถนนเพชรเกษม,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.YPN.01,จุดวัดคลองยายเผื่อน ตอนแฮปปี้แลนด์,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.YPN.02,จุดวัดคลองยายเผื่อน ตอนถนนลาดพร้าว,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2023,WL.YSN.02,"""จุดวัดคลองยายสุ่น ตอนถนนรัชดาภิเษก """,105120,105120,100.0,105120,0,2023-01-01,2023-12-31 23:55:00,wl_in,0.0,False
water,2024,WL.AJP.01,จุดวัดคลองอาจารย์พร ตอนปตร.คลองอาจารย์พร,105408,105408,100.0,105408,0,2024-01-01,2024-12-31 23:55:00,wl_in,54.885,True
water,2024,WL.ANX.01,คูน้ำแอนเนกซ์ (บ่อสูบน้ำพหลโยธิน 58),105408,105408,100.0,105408,0,2024-01-01,2024-12-31 23:55:00,wl_in,0.0,False
water,2024,WL.BAM.01,จุดวัดคลองบ้านใหม่ ตอนซอยพระแม่การุณย์ 27,105408,105408,100.0,105408,0,2024-01-01,2024-12-31 23:55:00,wl_in,57.527,True
water,2024,WL.BBN.01,จุดวัดคลองบางบอน ตอนถนนบางขุนเทียน,105408,105408,100.0,105408,0,2024-01-01,2024-12-31 23:55:00,wl_in,0.0,False
water,2024,WL.BBN.02,จุดวัดคลองบางบอน ตอนถนนกาญจนาภิเษก,105408,105408,100.0,105408,0,2024-01-01,2024-12-31 23:55:00,wl_in,0.0,False
water,2024,WL.BBN.03,จุดวัดคลองบางบอน ตอนคลองสะแกงาม,105408,105408,100.0,105408,0,2024-01-01,2024-12-31 23:55:00,wl_in,0.0,False
water,2024,WL.BBR.01,จุดวัดคลองบางบำหรุ ตอนถนนบรมราชชนนี,105408,105408,100.0,105408,0,2024-01-01,2024-12-31 23:55:00,wl_in,0.0,False
water,2024,WL.BBR.02,จุดวัดคลองบางบำหรุ ตอนถนนสิรินธร,105408,105408,100.0,105408,0,2024-01-01,2024-12-31 23:55:00,wl_in,0.0,False
water,2024,WL.BBU.01,จุดวัดคลองบางบัว,105408,105408,100.0,105408,0,2024-01-01,2024-12-31 23:55:00,wl_in,0.0,False
water,2024,WL.BCN.01,จุดวัดคลองบางเชือกหนัง ตอนถนนกาญจนาภิเษก,105408,105408,100.0,105408,0,2024-01-01,2024-12-31 23:55:00,wl_in,0.0,False
water,2024,WL.BCN.02,จุดวัดคลองบางเชือกหนัง ตอนถนนพุทธมณฑลสาย 1,105408,105408,100.0,105408,0,2024-01-01,2024-12-31 23:55:00,wl_in,0.0,False
water,2024,WL.BCN.03,จุดวัดคลองบางเชือกหนัง ตอนถนนพุทธมณฑลสาย 2,105408,105408,100.0,105408,0,2024-01-01,2024-12-31 23:55:00,wl_in,0.0,False
water,2024,WL.BJK.01,สถานีสูบน้ำ บางจาก,105408,105408,100.0,105408,0,2024-01-01,2024-12-31 23:55:00,wl_in,0.0,False
water,2024,WL.BJK.02,"""จุดวัดคลองบางจาก ตอนซอยเพชรเกษม 68 """,105408,105408,100.0,105408,0,2024-01-01,2024-12-31 23:55:00,wl_in,0.0,False
water,2024,WL.BJK.03,จุดวัดคลองบางจาก ตอนคลองบางหว้า,105408,105408,100.0,105408,0,2024-01-01,2024-12-31 23:55:00,wl_in,0.0,False
water,2024,WL.BJK.04,"""จุดวัดคลองบางจาก ตอนถนนพุทธมณฑลสาย 2 """,105408,105408,100.0,105408,0,2024-01-01,2024-12-31 23:55:00,wl_in,0.0,False
