station_code,started_at,ended_at,n_readings,peak_depth_cm,tier_cm
FL.HKG.01,2021-04-27 13:45:00,2021-04-27 14:40:00,12,19.6,15.0
FL.HKG.01,2022-07-20 21:50:00,2022-07-21 05:25:00,92,36.0,15.0
FL.HKG.01,2022-07-21 05:35:00,2022-07-21 05:35:00,1,16.1,15.0
FL.HKG.01,2022-09-10 19:05:00,2022-09-10 19:25:00,5,20.6,15.0
FL.HKG.01,2022-09-10 19:35:00,2022-09-10 21:35:00,25,24.1,15.0
FL.HKG.01,2022-09-10 21:45:00,2022-09-10 21:45:00,1,15.7,15.0
FL.HKG.01,2022-09-10 21:55:00,2022-09-10 22:00:00,2,17.5,15.0
FL.HKG.01,2022-09-10 22:10:00,2022-09-10 22:10:00,1,17.1,15.0
FL.HKG.01,2022-09-10 22:20:00,2022-09-10 22:20:00,1,15.3,15.0
FL.HKG.01,2022-09-10 22:40:00,2022-09-10 22:40:00,1,16.1,15.0
FL.HKG.01,2022-09-10 22:50:00,2022-09-10 22:50:00,1,18.1,15.0
FL.HKG.01,2022-09-10 23:00:00,2022-09-10 23:00:00,1,15.7,15.0
FL.HKG.01,2022-09-10 23:25:00,2022-09-10 23:25:00,1,15.3,15.0
FL.HKG.01,2022-09-10 23:45:00,2022-09-10 23:50:00,2,16.2,15.0
FL.HKG.01,2022-09-11 00:15:00,2022-09-11 00:15:00,1,15.3,15.0
FL.HKG.01,2022-09-11 00:40:00,2022-09-11 01:00:00,5,18.0,15.0
FL.HKG.01,2022-09-22 03:05:00,2022-09-22 03:40:00,8,20.5,15.0
FL.HKG.01,2022-09-22 03:55:00,2022-09-22 03:55:00,1,17.1,15.0
FL.HKG.01,2022-10-11 01:15:00,2022-10-11 01:35:00,5,17.4,15.0
FL.HKG.01,2022-10-11 01:45:00,2022-10-11 02:00:00,4,17.7,15.0
FL.HKG.01,2023-10-03 16:45:00,2023-10-03 16:50:00,2,16.0,15.0
FL.HKG.01,2024-10-29 23:25:00,2024-10-29 23:25:00,1,15.0,15.0
FL.HKG.01,2025-04-07 09:30:00,2025-04-07 09:50:00,5,21.5,15.0
FL.HKG.01,2025-11-13 02:40:00,2025-11-13 03:00:00,5,17.6,15.0
FL.JTG.01,2021-07-14 08:45:00,2021-07-14 09:00:00,4,18.6,15.0
FL.JTG.01,2021-07-14 09:10:00,2021-07-14 09:20:00,3,17.7,15.0
FL.JTG.01,2022-07-20 22:45:00,2022-07-20 22:45:00,1,18.4,15.0
FL.JTG.01,2024-10-18 16:00:00,2024-10-18 16:00:00,1,19.3,15.0
FL.JTG.01,2024-10-18 16:10:00,2024-10-18 16:10:00,1,17.2,15.0
FL.JTG.01,2025-05-23 21:40:00,2025-05-23 22:40:00,13,21.8,15.0
FL.KTY.01,2020-06-08 11:10:00,2020-06-08 11:10:00,1,26.9,15.0
FL.KTY.01,2020-08-15 11:10:00,2020-08-15 11:10:00,1,15.1,15.0
FL.KTY.01,2020-08-15 17:55:00,2020-08-15 19:10:00,16,15.5,15.0
FL.KTY.01,2020-08-15 19:20:00,2020-08-15 19:20:00,1,15.0,15.0
FL.KTY.01,2020-08-15 19:30:00,2020-08-15 19:30:00,1,15.2,15.0
FL.KTY.01,2020-08-15 19:40:00,2020-08-15 19:40:00,1,15.1,15.0
FL.KTY.01,2020-08-15 19:50:00,2020-08-15 19:50:00,1,15.0,15.0
FL.KTY.01,2020-08-15 20:05:00,2020-08-15 20:20:00,4,15.2,15.0
FL.KTY.01,2020-08-15 20:35:00,2020-08-15 20:35:00,1,15.0,15.0
FL.KTY.01,2020-10-02 18:50:00,2020-10-02 20:00:00,15,23.2,15.0
FL.KTY.01,2021-02-23 13:25:00,2021-02-23 13:30:00,2,16.1,15.0
FL.KTY.01,2022-10-07 16:30:00,2022-10-07 16:30:00,1,15.4,15.0
FL.KTY.01,2022-10-07 16:40:00,2022-10-07 17:10:00,7,21.5,15.0
FL.KTY.01,2022-10-07 17:20:00,2022-10-07 17:20:00,1,17.4,15.0
FL.KTY.01,2022-10-09 19:05:00,2022-10-09 19:40:00,8,20.0,15.0
FL.KTY.01,2023-09-25 14:50:00,2023-09-25 15:25:00,8,18.7,15.0
FL.KTY.02,2020-07-24 07:10:00,2020-07-24 07:10:00,1,15.3,15.0
FL.KTY.02,2020-10-02 18:50:00,2020-10-02 18:50:00,1,16.8,15.0
FL.KTY.02,2020-10-02 19:00:00,2020-10-02 19:45:00,10,21.3,15.0
FL.KTY.02,2020-10-02 19:55:00,2020-10-02 20:00:00,2,15.6,15.0
FL.KTY.02,2021-03-08 12:00:00,2021-03-08 12:00:00,1,18.0,15.0
FL.KTY.02,2022-07-20 21:35:00,2022-07-20 21:40:00,2,15.6,15.0
FL.KTY.02,2022-07-20 21:50:00,2022-07-20 22:30:00,9,22.3,15.0
FL.KTY.02,2022-07-20 22:40:00,2022-07-20 23:10:00,7,18.2,15.0
FL.KTY.02,2022-10-03 17:00:00,2022-10-03 17:00:00,1,15.2,15.0
FL.KTY.02,2022-10-07 16:50:00,2022-10-07 16:55:00,2,15.6,15.0
FL.KTY.02,2022-10-07 17:05:00,2022-10-07 17:05:00,1,15.4,15.0
FL.KTY.02,2023-07-22 00:50:00,2023-07-22 01:40:00,11,19.5,15.0
FL.KTY.02,2023-09-25 14:50:00,2023-09-25 14:50:00,1,16.4,15.0
FL.KTY.02,2025-11-13 02:50:00,2025-11-13 02:50:00,1,15.7,15.0
FL.KTY.02,2025-11-13 03:00:00,2025-11-13 03:15:00,4,16.3,15.0
FL.KTY.02,2025-11-13 03:35:00,2025-11-13 03:35:00,1,15.7,15.0
FL.KTY.03,2019-01-08 12:00:00,2019-01-08 12:05:00,2,31.0,15.0
FL.KTY.03,2019-05-08 11:25:00,2019-05-08 11:25:00,1,30.6,15.0
FL.KTY.03,2021-02-04 14:10:00,2021-02-04 14:10:00,1,101.3,15.0
FL.KTY.03,2022-10-07 16:35:00,2022-10-07 16:35:00,1,18.8,15.0
FL.KTY.03,2022-10-07 16:45:00,2022-10-07 16:45:00,1,17.2,15.0
FL.KTY.03,2022-10-07 16:55:00,2022-10-07 16:55:00,1,18.3,15.0
FL.KTY.03,2022-10-07 17:10:00,2022-10-07 17:15:00,2,15.6,15.0
FL.KTY.03,2022-10-07 17:40:00,2022-10-07 17:45:00,2,16.9,15.0
FL.KTY.03,2022-10-09 19:25:00,2022-10-09 19:30:00,2,19.8,15.0
FL.KTY.03,2023-07-22 01:00:00,2023-07-22 01:00:00,1,21.9,15.0
FL.KTY.03,2023-07-22 01:10:00,2023-07-22 01:10:00,1,16.3,15.0
FL.KTY.03,2023-07-22 01:30:00,2023-07-22 01:35:00,2,16.3,15.0
FL.KTY.03,2023-09-25 14:50:00,2023-09-25 15:25:00,8,18.3,15.0
FL.KTY.03,2025-11-13 03:15:00,2025-11-13 03:15:00,1,19.6,15.0
FL.KTY.03,2025-11-13 03:25:00,2025-11-13 03:40:00,4,16.3,15.0
FL.KTY.04,2019-01-04 11:40:00,2019-01-04 11:50:00,3,28.9,15.0
FL.KTY.04,2019-04-02 11:45:00,2019-04-02 11:45:00,1,29.4,15.0
FL.KTY.04,2020-10-02 19:20:00,2020-10-02 20:30:00,15,18.4,15.0
FL.KTY.04,2020-10-02 20:40:00,2020-10-02 20:40:00,1,15.2,15.0
FL.KTY.04,2020-10-02 20:50:00,2020-10-02 20:55:00,2,16.9,15.0
FL.KTY.04,2021-03-08 13:20:00,2021-03-08 13:20:00,1,17.8,15.0
FL.KTY.04,2021-05-06 02:40:00,2021-05-06 02:40:00,1,15.5,15.0
FL.KTY.04,2022-07-20 21:50:00,2022-07-21 05:55:00,98,26.6,15.0
FL.KTY.04,2022-07-21 06:05:00,2022-07-21 06:15:00,3,16.0,15.0
FL.KTY.04,2022-08-15 20:40:00,2022-08-15 20:40:00,1,16.5,15.0
FL.KTY.04,2022-08-15 21:35:00,2022-08-15 21:40:00,2,15.7,15.0
FL.KTY.04,2022-09-10 19:25:00,2022-09-10 20:25:00,13,19.9,15.0
FL.KTY.04,2022-09-10 20:35:00,2022-09-10 20:40:00,2,15.7,15.0
FL.KTY.04,2022-10-07 16:30:00,2022-10-07 16:30:00,1,15.9,15.0
FL.KTY.04,2022-10-07 16:40:00,2022-10-07 16:40:00,1,15.6,15.0
FL.KTY.04,2022-10-07 16:50:00,2022-10-07 16:50:00,1,17.7,15.0
FL.KTY.04,2022-10-07 17:05:00,2022-10-07 17:10:00,2,16.2,15.0
FL.KTY.04,2022-10-09 18:55:00,2022-10-09 21:10:00,28,23.5,15.0
FL.KTY.04,2022-10-09 21:20:00,2022-10-09 21:20:00,1,15.1,15.0
FL.KTY.04,2023-07-22 00:30:00,2023-07-22 03:05:00,32,34.1,15.0
FL.KTY.04,2023-07-22 03:15:00,2023-07-22 03:15:00,1,15.4,15.0
FL.KTY.04,2023-07-22 03:25:00,2023-07-22 03:30:00,2,16.3,15.0
FL.KTY.04,2023-09-26 17:55:00,2023-09-26 17:55:00,1,15.6,15.0
FL.KTY.04,2023-09-26 18:05:00,2023-09-26 18:05:00,1,15.9,15.0
FL.KTY.04,2023-09-26 18:15:00,2023-09-26 18:20:00,2,18.4,15.0
FL.KTY.04,2023-09-26 18:30:00,2023-09-26 19:55:00,18,22.4,15.0
FL.KTY.04,2023-09-26 20:05:00,2023-09-26 20:15:00,3,19.6,15.0
FL.KTY.04,2023-09-26 20:25:00,2023-09-26 20:30:00,2,16.6,15.0
FL.KTY.05,2021-02-23 11:45:00,2021-02-23 11:45:00,1,139.4,15.0
FL.KTY.05,2022-08-15 20:20:00,2022-08-15 20:20:00,1,15.4,15.0
FL.KTY.05,2022-10-03 16:35:00,2022-10-03 16:35:00,1,16.5,15.0
FL.KTY.05,2022-10-07 16:30:00,2022-10-07 17:30:00,13,17.1,15.0
FL.KTY.05,2022-10-07 17:55:00,2022-10-07 17:55:00,1,15.4,15.0
FL.KTY.05,2022-10-07 18:10:00,2022-10-07 18:10:00,1,15.5,15.0
FL.KTY.05,2022-10-09 19:00:00,2022-10-09 19:35:00,8,19.8,15.0
FL.KTY.05,2022-10-09 19:45:00,2022-10-09 20:00:00,4,17.2,15.0
FL.KTY.05,2023-07-22 00:45:00,2023-07-22 02:00:00,16,20.4,15.0
FL.KTY.05,2023-09-25 14:35:00,2023-09-25 15:25:00,11,19.9,15.0
FL.KTY.05,2023-09-25 15:35:00,2023-09-25 15:40:00,2,15.2,15.0
FL.KTY.05,2023-10-03 17:05:00,2023-10-03 17:05:00,1,15.7,15.0
FL.KTY.05,2023-10-03 17:15:00,2023-10-03 17:15:00,1,15.5,15.0
FL.KTY.05,2024-05-21 19:15:00,2024-05-21 19:15:00,1,16.0,15.0
FL.KTY.05,2024-05-30 19:15:00,2024-05-30 19:25:00,3,17.9,15.0
FL.KTY.05,2024-05-30 19:40:00,2024-05-30 19:45:00,2,16.7,15.0
FL.KTY.05,2024-10-24 16:50:00,2024-10-24 16:55:00,2,16.9,15.0
FL.KTY.05,2024-10-24 17:05:00,2024-10-24 17:05:00,1,15.0,15.0
FL.LSI.01,2019-03-26 11:20:00,2019-03-26 11:20:00,1,31.2,15.0
FL.LSI.02,2021-10-14 16:10:00,2021-10-14 16:20:00,3,21.5,15.0
FL.LSI.02,2021-10-14 16:30:00,2021-10-14 17:25:00,12,18.5,15.0
FL.LSI.02,2022-10-03 15:55:00,2022-10-03 16:00:00,2,16.1,15.0
FL.LSI.02,2022-10-03 16:15:00,2022-10-03 16:15:00,1,15.2,15.0
FL.LSI.02,2023-11-07 17:20:00,2023-11-07 17:20:00,1,15.4,15.0
FL.LSI.02,2023-11-07 17:35:00,2023-11-07 17:40:00,2,17.8,15.0
FL.LSI.02,2025-05-10 17:50:00,2025-05-10 18:45:00,12,23.5,15.0
FL.LSI.02,2025-05-10 18:55:00,2025-05-10 19:10:00,4,16.2,15.0
FL.LSI.02,2025-05-24 14:20:00,2025-05-24 14:40:00,5,17.5,15.0
FL.LSI.02,2025-11-02 21:20:00,2025-11-02 23:20:00,25,20.6,15.0
FL.LSI.02,2025-11-03 00:45:00,2025-11-03 00:45:00,1,17.1,15.0
FL.LSI.02,2025-11-13 02:15:00,2025-11-13 02:45:00,7,18.4,15.0
FL.LSI.03,2019-08-16 23:50:00,2019-08-16 23:50:00,1,15.0,15.0
FL.LSI.03,2019-08-17 00:05:00,2019-08-17 00:05:00,1,15.4,15.0
FL.LSI.03,2019-09-17 18:35:00,2019-09-17 19:10:00,8,23.3,15.0
FL.LSI.03,2019-09-17 20:35:00,2019-09-17 21:40:00,14,32.8,15.0
FL.LSI.03,2020-02-07 13:30:00,2020-02-07 13:30:00,1,15.1,15.0
FL.LSI.03,2020-02-07 13:45:00,2020-02-08 10:00:00,244,73.3,15.0
FL.LSI.03,2020-02-26 11:20:00,2020-02-26 13:05:00,22,21.2,15.0
FL.LSI.03,2020-02-26 15:40:00,2020-02-26 15:45:00,2,15.0,15.0
FL.LSI.03,2020-02-26 16:05:00,2020-02-26 16:05:00,1,15.0,15.0
FL.LSI.03,2020-02-26 16:20:00,2020-02-26 16:25:00,2,15.0,15.0
FL.LSI.03,2020-02-26 16:50:00,2020-02-26 16:55:00,2,15.1,15.0
FL.LSI.03,2020-02-26 17:05:00,2020-02-27 09:55:00,203,28.0,15.0
FL.LSI.03,2020-02-27 10:10:00,2020-02-27 10:10:00,1,15.3,15.0
FL.LSI.03,2020-07-14 00:20:00,2020-07-14 00:45:00,6,20.8,15.0
FL.LSI.03,2020-10-03 12:35:00,2020-10-03 13:20:00,10,25.1,15.0
FL.LSI.03,2021-08-27 13:15:00,2021-08-27 13:30:00,4,16.9,15.0
FL.LSI.03,2021-08-27 13:50:00,2021-08-27 13:50:00,1,16.6,15.0
FL.LSI.03,2021-08-27 14:05:00,2021-08-27 14:05:00,1,17.4,15.0
FL.LSI.03,2021-09-19 15:30:00,2021-09-19 17:15:00,22,33.2,15.0
FL.LSI.03,2022-05-09 16:05:00,2022-05-09 17:40:00,20,24.8,15.0
FL.LSI.03,2022-05-17 21:50:00,2022-05-17 22:00:00,3,20.6,15.0
FL.LSI.03,2022-06-24 18:30:00,2022-06-24 19:00:00,7,25.6,15.0
FL.LSI.03,2022-09-04 20:10:00,2022-09-04 21:05:00,12,20.2,15.0
FL.LSI.03,2022-09-06 17:50:00,2022-09-06 22:25:00,56,26.4,15.0
FL.LSI.03,2022-09-08 12:35:00,2022-09-08 15:40:00,38,25.6,15.0
FL.LSI.03,2022-10-03 14:50:00,2022-10-03 23:05:00,100,28.1,15.0
FL.LSI.03,2022-10-03 23:15:00,2022-10-03 23:40:00,6,17.6,15.0
FL.LSI.03,2022-10-04 05:20:00,2022-10-04 05:25:00,2,16.4,15.0
FL.LSI.03,2022-10-04 05:35:00,2022-10-04 05:35:00,1,16.5,15.0
FL.LSI.03,2024-09-21 17:15:00,2024-09-21 17:15:00,1,16.6,15.0
FL.LSI.03,2024-09-21 17:35:00,2024-09-21 17:35:00,1,18.9,15.0
FL.LSI.03,2024-10-03 18:05:00,2024-10-03 18:15:00,3,16.8,15.0
FL.LSI.03,2025-09-18 20:40:00,2025-09-18 20:40:00,1,21.2,15.0
FL.LSI.04,2019-04-25 15:35:00,2019-04-25 15:35:00,1,16.2,15.0
FL.LSI.04,2019-04-26 14:25:00,2019-04-26 14:40:00,4,18.4,15.0
FL.LSI.04,2019-09-17 18:45:00,2019-09-17 18:45:00,1,15.1,15.0
FL.LSI.04,2019-09-17 20:45:00,2019-09-17 21:25:00,9,21.6,15.0
FL.LSI.04,2020-06-04 15:25:00,2020-06-04 16:20:00,12,23.2,15.0
FL.LSI.04,2021-08-26 15:50:00,2021-08-26 15:50:00,1,15.1,15.0
FL.LSI.04,2021-08-27 13:35:00,2021-08-27 13:35:00,1,15.8,15.0
FL.LSI.04,2021-09-19 15:30:00,2021-09-19 16:25:00,12,23.0,15.0
FL.LSI.04,2022-03-23 16:30:00,2022-03-23 16:50:00,5,17.7,15.0
FL.LSI.04,2022-05-09 15:45:00,2022-05-09 16:50:00,14,20.0,15.0
FL.LSI.04,2022-05-09 17:00:00,2022-05-09 17:05:00,2,15.8,15.0
FL.LSI.04,2022-05-11 10:50:00,2022-05-11 10:55:00,2,16.5,15.0
FL.LSI.04,2022-05-17 21:55:00,2022-05-17 22:00:00,2,16.0,15.0
FL.LSI.04,2022-05-17 22:25:00,2022-05-17 23:00:00,8,20.5,15.0
FL.LSI.04,2022-05-17 23:10:00,2022-05-17 23:15:00,2,16.1,15.0
FL.LSI.04,2022-05-17 23:25:00,2022-05-17 23:30:00,2,15.6,15.0
FL.LSI.04,2022-05-17 23:40:00,2022-05-17 23:45:00,2,16.1,15.0
FL.LSI.04,2022-06-15 11:20:00,2022-06-15 11:20:00,1,15.0,15.0
FL.LSI.04,2022-06-15 11:30:00,2022-06-15 11:35:00,2,17.4,15.0
FL.LSI.04,2022-06-24 18:20:00,2022-06-24 18:45:00,6,17.4,15.0
FL.LSI.04,2022-08-01 13:05:00,2022-08-01 13:05:00,1,16.6,15.0
FL.LSI.04,2022-09-04 19:50:00,2022-09-04 20:25:00,8,22.1,15.0
FL.LSI.04,2022-09-04 20:50:00,2022-09-04 20:50:00,1,15.4,15.0
FL.LSI.04,2022-09-06 17:50:00,2022-09-06 19:10:00,17,24.2,15.0
FL.LSI.04,2022-09-08 12:40:00,2022-09-08 13:30:00,11,25.8,15.0
FL.LSI.04,2022-09-08 13:45:00,2022-09-08 13:45:00,1,17.0,15.0
FL.LSI.04,2022-09-08 13:55:00,2022-09-08 14:00:00,2,15.4,15.0
FL.LSI.04,2022-09-08 14:20:00,2022-09-08 14:25:00,2,16.0,15.0
FL.LSI.04,2022-10-03 14:55:00,2022-10-03 19:40:00,58,36.1,15.0
FL.LSI.04,2022-10-03 19:55:00,2022-10-03 20:25:00,7,16.8,15.0
FL.LSI.04,2022-10-03 20:40:00,2022-10-03 20:45:00,2,15.6,15.0
FL.LSI.04,2023-04-30 09:20:00,2023-04-30 09:20:00,1,15.9,15.0
FL.LSI.04,2023-06-28 19:30:00,2023-06-28 20:55:00,18,25.4,15.0
FL.LSI.04,2023-07-01 14:20:00,2023-07-01 15:00:00,9,20.5,15.0
FL.LSI.04,2023-07-09 12:20:00,2023-07-09 12:30:00,3,18.2,15.0
FL.LSI.04,2023-07-22 00:55:00,2023-07-22 01:50:00,12,24.2,15.0
FL.LSI.04,2023-08-31 18:45:00,2023-08-31 18:45:00,1,16.8,15.0
FL.LSI.04,2023-10-05 18:25:00,2023-10-05 18:40:00,4,17.8,15.0
FL.LSI.04,2023-10-05 18:50:00,2023-10-05 18:50:00,1,15.6,15.0
FL.LSI.04,2023-10-28 12:50:00,2023-10-28 13:15:00,6,17.3,15.0
FL.LSI.04,2024-07-29 17:15:00,2024-07-29 17:15:00,1,16.2,15.0
FL.LSI.04,2024-07-29 17:25:00,2024-07-29 17:25:00,1,15.2,15.0
FL.LSI.04,2024-09-21 17:25:00,2024-09-21 17:50:00,6,20.0,15.0
FL.LSI.04,2025-05-10 17:50:00,2025-05-10 18:20:00,7,24.1,15.0
FL.LSI.04,2025-06-05 21:45:00,2025-06-05 21:45:00,1,15.1,15.0
FL.LSI.04,2025-09-13 16:10:00,2025-09-13 16:10:00,1,15.9,15.0
FL.LSI.05,2020-06-04 15:50:00,2020-06-04 15:55:00,2,15.6,15.0
FL.LSI.05,2021-09-19 15:55:00,2021-09-19 15:55:00,1,15.5,15.0
FL.LSI.05,2021-09-19 16:05:00,2021-09-19 16:05:00,1,15.4,15.0
FL.LSI.05,2022-05-17 22:40:00,2022-05-17 22:40:00,1,15.4,15.0
FL.LSI.05,2022-09-08 13:05:00,2022-09-08 13:10:00,2,18.0,15.0
FL.LSI.05,2022-09-08 13:30:00,2022-09-08 13:30:00,1,16.1,15.0
FL.LSI.05,2022-09-08 13:40:00,2022-09-08 13:45:00,2,16.1,15.0
FL.LSI.05,2022-09-08 13:55:00,2022-09-08 14:05:00,3,17.4,15.0
FL.LSI.05,2022-10-03 15:05:00,2022-10-03 15:05:00,1,15.4,15.0
FL.LSI.05,2022-10-03 15:30:00,2022-10-03 18:05:00,32,26.4,15.0
FL.LSI.05,2022-10-03 18:15:00,2022-10-03 18:15:00,1,15.4,15.0
FL.LSI.05,2022-10-03 18:25:00,2022-10-03 18:30:00,2,16.3,15.0
FL.LSI.05,2022-10-03 18:40:00,2022-10-03 18:45:00,2,15.2,15.0
FL.LSI.05,2023-06-28 19:45:00,2023-06-28 20:00:00,4,16.6,15.0
FL.LSI.05,2023-06-28 20:10:00,2023-06-28 20:15:00,2,18.9,15.0
FL.LSI.05,2023-06-28 20:25:00,2023-06-28 20:25:00,1,16.5,15.0
FL.LSI.05,2025-11-02 21:35:00,2025-11-02 21:35:00,1,16.6,15.0
FL.LSI.06,2019-04-08 09:50:00,2019-04-08 18:50:00,109,56.5,15.0
FL.LSI.06,2019-04-09 08:20:00,2019-04-09 08:50:00,7,18.4,15.0
FL.LSI.06,2019-04-09 09:30:00,2019-04-09 09:45:00,4,33.4,15.0
FL.LSI.06,2019-04-30 11:40:00,2019-04-30 11:40:00,1,67.8,15.0
FL.LSI.06,2019-04-30 12:05:00,2019-04-30 12:05:00,1,34.5,15.0
FL.LSI.06,2019-04-30 20:00:00,2019-04-30 20:00:00,1,67.8,15.0
FL.LSI.06,2025-11-02 21:35:00,2025-11-02 21:35:00,1,15.2,15.0
FL.MBR.01,2023-01-10 14:05:00,2023-01-10 14:05:00,1,40.7,15.0
FL.PNK.02,2019-03-13 11:35:00,2019-03-13 11:35:00,1,17.9,15.0
FL.PPS.01,2021-09-19 16:00:00,2021-09-19 16:00:00,1,15.6,15.0
FL.PPS.01,2021-09-19 16:10:00,2021-09-19 16:10:00,1,15.3,15.0
FL.PPS.01,2023-10-03 16:50:00,2023-10-03 17:45:00,12,27.8,15.0
FL.PPS.01,2025-05-10 18:05:00,2025-05-10 18:20:00,4,18.5,15.0
FL.PPS.01,2025-09-06 17:00:00,2025-09-06 17:05:00,2,15.2,15.0
FL.PPS.02,2020-06-11 11:50:00,2020-06-11 11:50:00,1,20.2,15.0
FL.PTW.01,2021-05-19 19:10:00,2021-05-19 19:55:00,10,21.9,15.0
FL.PTW.01,2023-09-25 14:50:00,2023-09-25 15:20:00,7,19.8,15.0
FL.PTW.01,2025-11-13 02:45:00,2025-11-13 04:25:00,21,31.4,15.0
FL.PTW.02,2019-06-07 15:05:00,2019-06-07 15:40:00,8,22.8,15.0
FL.PTW.02,2019-06-07 15:50:00,2019-06-07 15:50:00,1,16.3,15.0
FL.PTW.02,2023-10-03 17:00:00,2023-10-03 17:40:00,9,20.8,15.0
FL.PTW.02,2025-11-13 02:45:00,2025-11-13 03:55:00,15,25.7,15.0
FL.PTW.03,2019-06-11 10:40:00,2019-06-11 10:40:00,1,28.9,15.0
FL.PTW.03,2020-06-10 11:55:00,2020-06-10 11:55:00,1,15.9,15.0
FL.PTW.03,2025-11-13 03:05:00,2025-11-13 03:05:00,1,15.3,15.0
FL.PTW.05,2019-01-11 11:30:00,2019-01-11 11:30:00,1,31.3,15.0
FL.PTW.05,2019-06-07 15:20:00,2019-06-07 15:35:00,4,18.9,15.0
FL.PTW.05,2019-09-16 00:30:00,2019-09-16 01:25:00,12,24.4,15.0
FL.PTW.05,2020-06-10 11:25:00,2020-06-10 11:25:00,1,16.7,15.0
FL.PTW.05,2022-07-20 22:45:00,2022-07-20 22:55:00,3,16.3,15.0
FL.PTW.05,2022-09-22 03:15:00,2022-09-22 03:30:00,4,17.2,15.0
FL.PTW.05,2023-09-25 14:50:00,2023-09-25 15:25:00,8,22.3,15.0
FL.PTW.05,2023-10-03 16:55:00,2023-10-03 18:05:00,15,30.5,15.0
FL.PTW.05,2025-11-13 02:35:00,2025-11-13 05:20:00,34,34.4,15.0
FL.PWT.02,2019-05-29 07:15:00,2019-05-29 07:20:00,2,17.2,15.0
FL.PWT.02,2019-06-21 11:35:00,2019-06-21 11:35:00,1,28.4,15.0
FL.PWT.02,2019-07-13 00:50:00,2019-07-13 03:10:00,29,27.1,15.0
FL.PWT.02,2019-09-19 20:00:00,2019-09-20 09:05:00,158,43.2,15.0
FL.PWT.02,2019-09-20 09:15:00,2019-09-20 09:30:00,4,16.8,15.0
FL.PWT.02,2019-09-20 09:40:00,2019-09-20 09:45:00,2,15.9,15.0
FL.PWT.02,2019-09-20 09:55:00,2019-09-20 09:55:00,1,18.2,15.0
FL.PWT.02,2019-09-20 10:05:00,2019-09-20 10:20:00,4,17.2,15.0
FL.PWT.02,2019-09-20 10:35:00,2019-09-20 10:35:00,1,15.9,15.0
FL.PWT.02,2019-09-20 10:50:00,2019-09-20 10:50:00,1,17.1,15.0
FL.PWT.02,2019-09-20 11:05:00,2019-09-20 11:05:00,1,15.1,15.0
FL.PWT.02,2019-09-20 12:00:00,2019-09-20 12:05:00,2,15.1,15.0
FL.PWT.02,2019-10-13 21:10:00,2019-10-13 21:20:00,3,17.9,15.0
FL.PWT.02,2020-06-15 04:20:00,2020-06-15 04:45:00,6,22.5,15.0
FL.PWT.02,2020-08-12 19:10:00,2020-08-12 19:25:00,4,17.6,15.0
FL.PWT.02,2020-08-19 01:40:00,2020-08-19 02:25:00,10,26.1,15.0
FL.PWT.02,2020-08-28 17:15:00,2020-08-28 18:10:00,12,24.0,15.0
FL.PWT.02,2020-08-28 18:20:00,2020-08-28 18:30:00,3,17.1,15.0
FL.PWT.02,2020-08-28 19:00:00,2020-08-28 19:00:00,1,16.6,15.0
FL.PWT.02,2020-09-15 01:50:00,2020-09-15 02:20:00,7,22.0,15.0
FL.PWT.02,2020-10-02 19:05:00,2020-10-02 19:40:00,8,21.4,15.0
FL.PWT.02,2020-10-02 19:50:00,2020-10-02 20:10:00,5,16.9,15.0
FL.PWT.02,2020-10-02 20:20:00,2020-10-02 20:20:00,1,16.0,15.0
FL.PWT.02,2020-10-02 20:30:00,2020-10-02 20:30:00,1,15.6,15.0
FL.PWT.02,2020-10-02 20:50:00,2020-10-02 20:50:00,1,15.5,15.0
FL.PWT.02,2020-10-04 00:55:00,2020-10-04 07:00:00,74,32.2,15.0
FL.PWT.02,2020-10-04 07:15:00,2020-10-04 07:25:00,3,19.7,15.0
FL.PWT.02,2020-10-04 07:40:00,2020-10-04 07:50:00,3,16.2,15.0
FL.PWT.02,2020-10-05 02:35:00,2020-10-05 03:20:00,10,20.2,15.0
FL.PWT.02,2020-10-31 15:10:00,2020-10-31 15:10:00,1,15.3,15.0
FL.PWT.02,2020-10-31 15:20:00,2020-10-31 15:40:00,5,21.9,15.0
FL.PWT.02,2020-10-31 15:50:00,2020-10-31 16:00:00,3,20.6,15.0
FL.PWT.02,2020-10-31 16:10:00,2020-10-31 16:10:00,1,16.6,15.0
FL.PWT.02,2021-02-10 01:35:00,2021-02-10 03:30:00,24,26.6,15.0
FL.PWT.02,2021-04-08 12:20:00,2021-04-08 12:20:00,1,15.3,15.0
FL.PWT.02,2021-04-25 06:25:00,2021-04-25 06:30:00,2,19.3,15.0
FL.PWT.02,2021-05-19 19:10:00,2021-05-20 00:15:00,62,24.1,15.0
FL.PWT.02,2021-05-20 00:25:00,2021-05-20 00:25:00,1,18.1,15.0
FL.PWT.02,2021-05-20 00:35:00,2021-05-20 00:40:00,2,17.1,15.0
FL.PWT.02,2021-05-20 00:50:00,2021-05-20 00:50:00,1,16.5,15.0
FL.PWT.02,2021-05-20 01:00:00,2021-05-20 01:00:00,1,15.5,15.0
FL.PWT.02,2021-06-28 17:50:00,2021-06-28 17:50:00,1,18.8,15.0
FL.PWT.02,2021-06-28 18:00:00,2021-06-28 18:05:00,2,19.5,15.0
FL.PWT.02,2021-06-28 18:20:00,2021-06-28 18:20:00,1,17.3,15.0
