station,rows,ts_min,ts_max,n_ts,name,n_wl_in,min_wl_in,max_wl_in,avg_wl_in,n_wl_out01,min_wl_out01,max_wl_out01,avg_wl_out01,n_wl_out02,min_wl_out02,max_wl_out02,avg_wl_out02,year,dataset
WL.WTK.01,105408,2024-01-01T00:00:00.000,2024-12-31T23:55:00.000,105408,จุดวัดคลองวัดตึก ตอนถนนลาดพร้าว,105408,-0.94,0.44,-0.5547846463,0,,,,0,,,,2024,water
WL.WTN.02,105408,2024-01-01T00:00:00.000,2024-12-31T23:55:00.000,105408,จุดวัดคูน้ำวัฒนา ตอนโรงเรียนวัฒนาวิทยาลัย,105408,-1.48,0.44,-0.7463087242,0,,,,0,,,,2024,water
WL.YPE.01,105408,2024-01-01T00:00:00.000,2024-12-31T23:55:00.000,105408,จุดคลองยายเพียร ตอนถนนเพชรเกษม,105408,-0.19,0.76,0.2717210269,0,,,,0,,,,2024,water
WL.YPN.01,105408,2024-01-01T00:00:00.000,2024-12-31T23:55:00.000,105408,จุดวัดคลองยายเผื่อน ตอนแฮปปี้แลนด์,105408,-1.33,-0.17,-0.7284339898,0,,,,0,,,,2024,water
WL.YPN.02,105408,2024-01-01T00:00:00.000,2024-12-31T23:55:00.000,105408,จุดวัดคลองยายเผื่อน ตอนถนนลาดพร้าว,105407,-1.87,0.01,-0.8375542421,0,,,,0,,,,2024,water
WL.YSN.02,105408,2024-01-01T00:00:00.000,2024-12-31T23:55:00.000,105408,"""จุดวัดคลองยายสุ่น ตอนถนนรัชดาภิเษก """,105408,-1.44,0.29,-0.7716958865,0,,,,0,,,,2024,water
WL.AJP.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองอาจารย์พร ตอนปตร.คลองอาจารย์พร,105120,-1.3,0.52,-0.3265103691,0,,,,0,,,,2025,water
WL.ANX.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,คูน้ำแอนเนกซ์ (บ่อสูบน้ำพหลโยธิน 58),104961,-0.98,0.83,0.0438171321,0,,,,0,,,,2025,water
WL.BAM.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบ้านใหม่ ตอนซอยพระแม่การุณย์ 27,105120,-0.13,0.84,0.3220814307,0,,,,0,,,,2025,water
WL.BBN.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางบอน ตอนถนนบางขุนเทียน,105120,-0.48,0.49,-0.0474061073,0,,,,0,,,,2025,water
WL.BBN.02,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางบอน ตอนถนนกาญจนาภิเษก,105120,-0.31,0.61,0.0196136796,0,,,,0,,,,2025,water
WL.BBN.03,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางบอน ตอนคลองสะแกงาม,105120,-0.05,0.75,0.2462302131,0,,,,0,,,,2025,water
WL.BBR.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางบำหรุ ตอนถนนบรมราชชนนี,105120,-0.99,0.62,0.1124277968,0,,,,0,,,,2025,water
WL.BBR.02,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางบำหรุ ตอนถนนสิรินธร,105120,-0.72,0.78,0.1053423706,0,,,,0,,,,2025,water
WL.BBU.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางบัว,105120,-0.56,1.14,-0.1250532725,0,,,,0,,,,2025,water
WL.BCN.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางเชือกหนัง ตอนถนนกาญจนาภิเษก,105120,-0.05,0.91,0.3810491819,0,,,,0,,,,2025,water
WL.BCN.02,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางเชือกหนัง ตอนถนนพุทธมณฑลสาย 1,105120,-0.1,0.82,0.383036054,0,,,,0,,,,2025,water
WL.BCN.03,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางเชือกหนัง ตอนถนนพุทธมณฑลสาย 2,105120,0.04,0.95,0.4046582002,0,,,,0,,,,2025,water
WL.BJK.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,สถานีสูบน้ำ บางจาก,105120,-1.63,-0.16,-1.0872606545,105120,-1.07,2.09,0.5065483257,0,,,,2025,water
WL.BJK.02,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,"""จุดวัดคลองบางจาก ตอนซอยเพชรเกษม 68 """,105120,-0.07,0.83,0.3639531012,0,,,,0,,,,2025,water
WL.BJK.03,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางจาก ตอนคลองบางหว้า,105120,0.15,0.72,0.3436636225,0,,,,0,,,,2025,water
WL.BJK.04,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,"""จุดวัดคลองบางจาก ตอนถนนพุทธมณฑลสาย 2 """,105120,-0.05,1.02,0.4050410959,0,,,,0,,,,2025,water
WL.BKA.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,สถานีสูบน้ำ คลองบางเขนใหม่,105120,-2.4,0.56,-0.9363491248,105120,-0.55,2.26,0.8155578387,0,,,,2025,water
WL.BKA.02,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางเขน ช่วงถนนกรุงเทพ-นนทบุรี,105120,-1.23,0.79,-0.3952342085,0,,,,0,,,,2025,water
WL.BKA.03,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางเขน ช่วงถนนประชาชื่น,105120,-0.75,1.31,-0.299024258,0,,,,0,,,,2025,water
WL.BKA.04,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางเขน ช่วงถนนวิภาวดีรังสิต,16206,-0.37,0.16,-0.0909842034,0,,,,0,,,,2025,water
WL.BKB.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางกระบือ ตอนถนนสามเสน,105120,-1.21,0.72,-0.616912481,0,,,,0,,,,2025,water
WL.BKG.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,ประตูระบายน้ำ คลองบึงขวาง,8762,-0.25,0.0,-0.1647808719,8763,-0.02,0.08,0.0455757161,0,,,,2025,water
WL.BKL.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางโคลัด ตอนถนนบางบอน 1,0,,,,0,,,,0,,,,2025,water
WL.BKT.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดบึงรับน้ำบึงกุ่มบางเตย ตอนสถานีสูบน้ำคลองบางเตยล่าง,105120,-1.05,0.29,-0.48454414,0,,,,0,,,,2025,water
WL.BKY.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,สถานีสูบน้ำ คลองบางกอกใหญ่,105120,-1.1,0.89,0.1941154871,105120,-1.12,2.01,0.7000801941,0,,,,2025,water
WL.BKY.02,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางเชือกหนัง ตอนวัดปากน้ำฝั่งใต้,105120,-0.32,0.7,0.3563725266,0,,,,0,,,,2025,water
WL.BLP.02,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางลำพู ตอนสะพานผ่านฟ้า,105120,-1.11,0.54,-0.4696409817,0,,,,0,,,,2025,water
WL.BLY.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบ้านหลาย ตอนถนนสุขุมวิท 77,105120,-1.42,0.14,-0.8266408866,0,,,,0,,,,2025,water
WL.BLY.02,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบ้านหลาย ตอนซอยพึ่งมี 48,105120,-1.44,0.11,-0.8343762367,0,,,,0,,,,2025,water
WL.BMA.02,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบ้านม้า ตอนถนนรามคำแหง,105120,-0.92,0.38,-0.392122051,0,,,,0,,,,2025,water
WL.BMK.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางมะเขือ ตอนถนนสุขุมวิท 71,105120,-1.85,-0.24,-1.1009612823,0,,,,0,,,,2025,water
WL.BNA.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,สถานีสูบน้ำ บางนา,105120,-1.79,0.07,-1.0289879186,105120,-2.73,2.18,0.4428219178,0,,,,2025,water
WL.BNA.02,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางนา ตอนถนนสุขุมวิท,105120,-1.17,0.43,-0.6254800228,0,,,,0,,,,2025,water
WL.BNA.03,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางนา ตอนถนนศรีนครินทร์,105120,-1.08,0.2,-0.5826835046,0,,,,0,,,,2025,water
WL.BNA.04,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางนา ตอนซอยบางนา-ตราด 56,105120,-0.99,0.51,-0.5000056126,0,,,,0,,,,2025,water
WL.BNJ.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางนางจีน ตอนสถานีสูบน้ำบางนางจีน,105120,-1.59,-0.1,-1.0443156393,0,,,,0,,,,2025,water
WL.BNJ.02,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางนางจีน ตอนซอยสุขุมวิท 66/1,105120,-3.0,0.95,-1.8467410578,0,,,,0,,,,2025,water
WL.BNJ.03,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางนางจีน ตอนซอยสุขุมวิท 93,105120,-1.46,-0.05,-1.0112451484,0,,,,0,,,,2025,water
WL.BNJ.04,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางนางจีน ตอนถนนสุขุมวิท 101/1,105120,-1.66,0.08,-1.068468417,0,,,,0,,,,2025,water
WL.BNS.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบ้านไทร ตอนถนนพุทธมณฑลสาย 2,105120,0.12,1.07,0.3602929985,0,,,,0,,,,2025,water
WL.BOA.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,สถานีสูบน้ำ บางอ้อ,105120,-1.61,-0.12,-1.0291025495,105120,-1.47,2.33,0.5308545472,0,,,,2025,water
WL.BOA.02,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางอ้อ ตอนซอยสุขุมวิท 64,105120,-1.68,-0.03,-1.0540718227,0,,,,0,,,,2025,water
WL.BOA.03,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางอ้อใหญ่ ตอนซอยสุขุมวิท 66/1,105120,-1.73,-0.14,-1.0615095129,0,,,,0,,,,2025,water
WL.BON.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางอ้อน้อย ตอนซอยสุขุมวิท 64,105120,-1.6,-0.2,-1.0554793569,0,,,,0,,,,2025,water
WL.BPA.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบ้านป่า ตอนถนนพัฒนาการ,105120,-0.94,0.22,-0.5039212329,0,,,,0,,,,2025,water
WL.BPK.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางปะแก้ว  ตอนถนนราษฎร์บูรณะ,105120,-1.33,0.63,0.005674277,0,,,,0,,,,2025,water
WL.BPM.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางพรม ตอนคลองชักพระ,105120,-0.54,0.69,0.2794787861,0,,,,0,,,,2025,water
WL.BPM.02,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางพรม ตอนถนนฉิมพลี,105120,-0.15,0.83,0.3453869863,0,,,,0,,,,2025,water
WL.BPM.03,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางพรม ตอนถนนกาญจนาภิเษก,105120,0.08,1.02,0.4748211568,0,,,,0,,,,2025,water
WL.BPM.04,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางพรม ตอนถนนพุทธมณฑลสาย 3,105120,0.06,1.07,0.4306880708,0,,,,0,,,,2025,water
WL.BPN.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางพราน ตอนถนนบางบอน 1,0,,,,0,,,,0,,,,2025,water
WL.BPN.02,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางพราน ตอนถนนบางบอน 2,105120,-0.14,0.71,0.1223856545,0,,,,0,,,,2025,water
WL.BPU.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดสถานตากอากาศบางปู,105120,-0.59,1.99,0.3403181126,0,,,,0,,,,2025,water
WL.BSK.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,สถานีสูบน้ำ คลองบางไส้ไก่,105120,-1.51,0.7,-0.1353765221,105120,-1.2,2.13,0.5863209665,0,,,,2025,water
WL.BSU.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,สถานีสูบน้ำ คลองบางซื่อ,105120,-1.55,0.48,-0.7018620624,105120,-0.86,2.45,0.8477491438,0,,,,2025,water
WL.BSU.02,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางซื่อ ช่วงถนนพระรามที่ 5,105120,-1.51,0.18,-0.5890473744,0,,,,0,,,,2025,water
WL.BSU.03,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางซื่อ ตอนถนนพระรามที่ 6,105120,-1.63,0.14,-0.6464660388,0,,,,0,,,,2025,water
WL.BSU.04,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางซื่อ ช่วงถนนพหลโยธิน,105120,-1.25,0.16,-0.6003449391,0,,,,0,,,,2025,water
WL.BSU.05,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางซื่อ ช่วงถนนวิภาวดีรังสิต,105120,-1.56,0.49,-0.6054523402,0,,,,0,,,,2025,water
WL.BSU.06,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางซื่อ ช่วงถนนรัชดาภิเษก (เจ้าพระยาปาร์ค),105120,-1.66,0.49,-0.5907188927,0,,,,0,,,,2025,water
WL.BSU.07,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางซื่อ - ตอนถนนลาดพร้าว,105120,-1.23,0.48,-0.4787679795,0,,,,0,,,,2025,water
WL.BTL.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางตลาด ตอนท่าทราย,46562,-0.17,1.51,0.3787584296,0,,,,0,,,,2025,water
WL.BTY.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางเตย ตอนถนนนวมินทร์ 66/3,105120,-0.94,0.53,-0.3443584475,0,,,,0,,,,2025,water
WL.BWK.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางแวก ตอนคลองบางกอกใหญ่,105120,-0.37,0.64,0.2827501903,0,,,,0,,,,2025,water
WL.BWK.02,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางแวก ตอนถนนพุทธมณฑลสาย 1,105120,0.03,0.86,0.4801378425,0,,,,0,,,,2025,water
WL.BWK.03,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางแวก ตอนคลองทวีวัฒนา,105120,0.13,1.67,0.5381105403,0,,,,0,,,,2025,water
WL.BYI.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบึงใหญ่ ตอนวัดทองสัมฤทธิ์,105120,-0.57,0.64,-0.0742006279,0,,,,0,,,,2025,water
WL.BYK.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางยี่ขัน ตอนถนนจรัญสนิทวงศ์,105120,-0.86,0.69,0.0514243721,0,,,,0,,,,2025,water
WL.BYK.02,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบางยี่ขัน ตอนสถานีสูบน้ำคลองบางยี่ขัน,105120,-1.66,0.83,0.1171255708,0,,,,0,,,,2025,water
WL.CBJ.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองชวดบางจาก ตอนถนนประชาอุทิศ,105120,-1.12,0.57,-0.5504058219,0,,,,0,,,,2025,water
WL.CKS.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,สถานีสูบน้ำ คลองเจ้าคุณสิงห์,105120,-1.42,-0.04,-1.1121320396,0,,,,0,,,,2025,water
WL.CKS.02,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองเจ้าคุณสิงห์ ตอนถนนลาดพร้าว,105120,-1.33,0.52,-0.9615319635,0,,,,0,,,,2025,water
WL.CKS.03,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองเจ้าคุณสิงห์ ตอนถนนอินทราภรณ์,105120,-1.56,0.33,-1.0539072489,0,,,,0,,,,2025,water
WL.CNS.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,สถานีสูบน้ำ คลองช่องนนทรี,105120,-2.57,0.42,-1.1392578006,105120,-1.53,2.18,0.504306602,0,,,,2025,water
WL.CNS.02,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองช่องนนทรี ตอนถนนนราธิวาสราชนครินทร์,0,,,,0,,,,0,,,,2025,water
WL.CNS.03,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองช่องนนทรี ตอนถนนจันทน์,54908,-1.31,0.17,-0.7574550157,0,,,,0,,,,2025,water
WL.CNS.04,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองช่องนนทรี ตอนถนนสาทรใต้,0,,,,0,,,,0,,,,2025,water
WL.CPA.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,สถานีสูบน้ำ คลองชักพระ,105120,-0.9,1.05,0.2753605403,105120,-0.94,2.0,0.7704589041,0,,,,2025,water
WL.CPA.02,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองชักพระ ตอนวัดคูหาสวรรค์,105120,-0.45,0.67,0.2503983067,0,,,,0,,,,2025,water
WL.CTC.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองชวดตาเชียง ตอนสถานีสูบน้ำคลองชวดตาเชียง,0,,,,0,,,,0,,,,2025,water
WL.CYI.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองชวดใหญ่ ตอนถนนพระราม 9 ซอย 13,105120,-1.36,0.44,-0.5004067732,0,,,,0,,,,2025,water
WL.CYI.02,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองชวดใหญ่ ตอนถนนพระราม 9,105120,-1.24,0.21,-0.5469560502,0,,,,0,,,,2025,water
WL.CYI.03,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองชวดใหญ่-ตอนคลองลาดพร้าว,105120,-0.89,-0.09,-0.4760224505,0,,,,0,,,,2025,water
WL.DKN.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,สถานีสูบน้ำ ดาวคะนอง,105120,-1.23,0.92,0.0768358067,105120,-1.49,2.25,0.4827234589,0,,,,2025,water
WL.FTM.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองโบสถ์แม่พระ ตอนถนนดินแดง,105120,-1.6,-0.11,-0.8632656012,0,,,,0,,,,2025,water
WL.HKG.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองห้วยขวาง ตอนถนนประชาสงเคราะห์,105120,-1.32,0.52,-0.7559141933,0,,,,0,,,,2025,water
WL.HKG.02,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองห้วยขวาง ตอนถนนเทียมร่วมมิตร,105120,-1.13,0.45,-0.5180612633,0,,,,0,,,,2025,water
WL.HMK.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองหัวหมาก ตอนถนนศรีนครินทร์,105120,-0.75,0.35,-0.4083123097,0,,,,0,,,,2025,water
WL.HMK.02,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองหัวหมาก ตอนซอยรามคาแหง 68,105120,-0.84,0.28,-0.4190329148,0,,,,0,,,,2025,water
WL.HMK.03,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองหัวหมาก ตอนซอยพัฒนาการ 32,64934,-0.87,2.27,-0.497015123,0,,,,0,,,,2025,water
WL.IDE.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดบ่อสูบน้ำอินโดนีเซีย,0,,,,0,,,,0,,,,2025,water
WL.JKK.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองจระเข้ขบ ตอนถนนสุขาภิบาล 2 ซอย 2,105120,-0.6,0.46,-0.216523497,0,,,,0,,,,2025,water
WL.JRN.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,สถานีสูบน้ำ คลองแจงร้อน,105120,-1.44,0.78,-0.0024103881,105120,-1.41,2.02,0.5610196918,0,,,,2025,water
WL.KBU.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,ประตูระบายน้ำ คลองบัว ตอนทางรถไฟสายใต้,105120,-0.6,0.96,0.3264265601,105120,-0.59,2.03,0.7817982306,0,,,,2025,water
WL.KBU.02,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองบัว ตอนถนนพุทธมณฑลสาย 1,105120,-0.15,0.86,0.3746077816,0,,,,0,,,,2025,water
WL.KCD.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองกระเฉด (โรงควบคุมคุณภาพน้ำรามอินทรา),105120,-1.96,-0.77,-1.607855879,0,,,,0,,,,2025,water
WL.KDN.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,ประตูระบายน้ำ คลองวัดด่าน,105120,-0.93,0.71,-0.4481811263,105120,-1.06,2.0,0.5238302892,0,,,,2025,water
WL.KJA.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองกะจะ ตอนถนนพระราม 9,105120,-1.26,-0.06,-0.9544498668,0,,,,0,,,,2025,water
WL.KJA.02,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองกะจะ ตอนถนนพระราม 9 ซอย 57,105120,-1.19,0.26,-0.6842596081,0,,,,0,,,,2025,water
WL.KJG.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองจิก ตอนถนนหัวหมาก,105120,-1.51,-0.02,-0.8365182648,0,,,,0,,,,2025,water
WL.KJK.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,สถานีสูบน้ำ คลองเจ็ก,105120,-1.3,-0.17,-0.9316150114,105120,-1.24,2.07,0.5156174848,0,,,,2025,water
WL.KJK.02,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองเจ็ก ตอนถนนสุขุมวิท 60/1,105120,-1.5,0.46,-0.8994644216,0,,,,0,,,,2025,water
WL.KJN.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองจั่น ตอนถนนลาดพร้าว,105120,-0.89,0.42,-0.4288824201,0,,,,0,,,,2025,water
WL.KJN.02,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองจั่น ตอนถนนโยธินพัฒนา,105120,-0.84,0.55,-0.37743379,0,,,,0,,,,2025,water
WL.KJT.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,"""จุดวัดคลองจิต ตอนซอยลาดพร้าว 122 """,105120,-1.3,-0.01,-1.1006258562,0,,,,0,,,,2025,water
WL.KJU.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองขุนจันทร์ ตอนถนนฉิมพลี,105120,-0.53,1.31,0.0886113014,0,,,,0,,,,2025,water
WL.KKD.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองเคล็ด ตอนถนนสุขุมวิท 77,105120,-1.59,0.21,-0.718545567,0,,,,0,,,,2025,water
WL.KKD.02,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองเคล็ด ตอนถนนสุภาพงษ์ 1,105120,-1.34,0.26,-0.7114894406,0,,,,0,,,,2025,water
WL.KKD.03,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองเคล็ด ตอนถนนศรีนครินทร์,105120,-0.95,0.19,-0.6529822108,0,,,,0,,,,2025,water
WL.KKD.04,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองเคล็ด ตอนซอยเปรมฤทัย 20*,92813,-1.23,0.41,-0.5997013349,0,,,,0,,,,2025,water
WL.KKO.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองเก้า ตอนวัดศรีสุขสถาพร,105120,-0.07,1.34,0.6076192922,0,,,,0,,,,2025,water
WL.KKS.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,สถานีสูบน้ำ เทเวศร์,105120,-0.98,0.16,-0.4655909437,105120,-1.06,2.31,0.713222793,0,,,,2025,water
WL.KKS.02,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองผดุงกรุงเกษม ตอนทำเนียบรัฐบาล,105120,-1.11,0.48,-0.4803231545,0,,,,0,,,,2025,water
WL.KKS.03,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองผดุงกรุงเกษม ตอนหัวลำโพง,105120,-1.22,0.36,-0.5617759703,0,,,,0,,,,2025,water
WL.KKS.04,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,สถานีสูบน้ำ กรุงเกษม,105120,-1.36,0.33,-0.5371130137,105120,-1.03,1.83,0.6989800228,0,,,,2025,water
WL.KKY.01,105120,2025-01-01T00:00:00.000,2025-12-31T23:55:00.000,105120,จุดวัดคลองควาย ตอนถนนศาลาธรรมสพน์,105120,0.04,1.23,0.5396378425,0,,,,0,,,,2025,water
